client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	language	split	char_per_sec	quality_tags	duration_filtered	char_4gram_rep	rep_filtered	ppl_score	ppl_pct	quality_keep
c5df5911e2fe9c37bfe33b1deacd2a9c	63780	spontaneous-speech-led-63780.mp3	23796	6687	Ŋá nyù jì ní ndèy cha madhò nyu ndaní ma rónga déy lǎní wánì ddu dhò?	Ŋá nyû jì ní ndey lǎní cha mà dho nyù ndaní mà rónga dey lǎní wánì ddu dhò? À jì mà nyǔ zǎ, mà nyǔ shu, mà nyǔ kwíy zz̀, mà nyǔ dzzga zz̀, ndèymí mà nyǔ kúw-chù ddí ndaní mà rónga déy lǎní wánì ddu nà	1			Lendu	train	6.47167591191797		False	0.3248730964467005	False	4.155674890042896	0.4345864661654135	True
8acb58a60c926b87d6f906bec0e3c36d	63993	spontaneous-speech-led-63993.mp3	16740	6687	Ŋá nyù jì ní ndèy cha madhò nyu ndaní ma rónga déy lǎní wánì ddu dhò?	Ŋá nyû jì ní ndèy cha ma dho nyù ndaní ma rónga déy lǎní wánì ddu dhò? kúw-chù, zǎ ndèymí zz nà	1			Lendu	train	4.420549581839904		False	0.03260869565217395	False	3.8474887443016295	0.2518796992481203	True
9effd7faf8601b37182a0098bf1d23b2	64321	spontaneous-speech-led-64321.mp3	17100	6687	Ŋá nyù jì ní ndèy cha madhò nyu ndaní ma rónga déy lǎní wánì ddu dhò?	Mà dho dyú-zz̀ nyù, ngǔrá-zz̀ nyù, kúw-chù nyù, bbìy nyù zǎ nyù	1			Lendu	train	3.04093567251462		False	0.19999999999999996	False	5.187008372509945	0.9075187969924812	False
b60ffd663a6f4ea05bc69ef86c8ee3e8	64688	spontaneous-speech-led-64688.mp3	21276	6687	Ŋá nyù jì ní ndèy cha madhò nyu ndaní ma rónga déy lǎní wánì ddu dhò?	À kà mà nyǔ bbì ndànà mà rónga déy lǎní  à kà mà nyǔ ǒwzá à léy mà rónga déy lǎní  à kà mà nyǔ ǒw ó bbiy ndanà mà rónga déy lǎní  à kà mà nyǔ wǎchù ndèy ó chì nà kalanga ndanà mà rónga déy lǎní	1			Lendu	train	6.721188193269412		False	0.49473684210526314	True			False
f595d0e1832ceab8c935264c25968409	64711	spontaneous-speech-led-64711.mp3	16308	6687	Ŋá nyù jì ní ndèy cha madhò nyu ndaní ma rónga déy lǎní wánì ddu dhò?	Nyû cha ma dho nyù ndaní ma ma rónga déy lǎní nì vùgá, ǒw ó bbiy, bbǐy, zǎ ndèymí shu nà ddí	1			Lendu	train	4.353691439784155		False	0.0337078651685393	False	4.507796007676034	0.6586466165413534	False
da097b556a52dc7d273093cf8ce97abd	64788	spontaneous-speech-led-64788.mp3	18720	6687	Ŋá nyù jì ní ndèy cha madhò nyu ndaní ma rónga déy lǎní wánì ddu dhò?	À jì mà nyǔ àvùgá à jì mà nyǔ mèddá à jì mà nyǔ làliy ma nyǔ kwíy ní ddiy njàddí mà nyǔ zz mà ní ddiy ndaní ma rónga déy lǎní	1			Lendu	train	5.021367521367521		False	0.29508196721311475	False	4.132072871617558	0.418796992481203	True
eea86ca8ea6b1af65157b06503a99e83	64978	spontaneous-speech-led-64978.mp3	22248	6687	Ŋá nyù jì ní ndèy cha madhò nyu ndaní ma rónga déy lǎní wánì ddu dhò?	Ma dho vùgá nyù ndaní ma rónga déy lǎní ma dho zz ddí nyǔ ndaní ma rónga déy lǎní ma déy klôw  ma dho kúw-chù nyù ndaní ma zǎnga à déy lǎní ma ró jǔw bbíy lǎní ma dho kwíy ka njàddí sâ nà ndaní ma déy klôw nà	1			Lendu	train	7.146709816612729		False	0.4536585365853658	True			False
4690939abbaed200afffde0a457f0324	65305	spontaneous-speech-led-65305.mp3	13896	6687	Ŋá nyù jì ní ndèy cha madhò nyu ndaní ma rónga déy lǎní wánì ddu dhò?	Dyúw, kwíy, zǎ, kúw-chù, ndèymí lòw nà	1			Lendu	train	2.3028209556706964	transcription-length	False	0.0	False	4.244285713103545	0.49849624060150377	True
21fb7f77ccb2d6989e98bcd4edf4c539	65337	spontaneous-speech-led-65337.mp3	21276	6687	Ŋá nyù jì ní ndèy cha madhò nyu ndaní ma rónga déy lǎní wánì ddu dhò?	Mà dho mùchélè nyù zǎ nà mà dho mùddáyì nyù shu nà mà dhó zz nyù kúw kúw-chù nà fúddiy dho ley mà rónga à déy lǎní wánì ddu ó	1			Lendu	train	4.512126339537507		False	0.16393442622950816	False	4.714288295959794	0.7661654135338346	False
f1a9e65b853cca9c7a61a76ceeba58e2	65649	spontaneous-speech-led-65649.mp3	19296	6687	Ŋá nyù jì ní ndèy cha madhò nyu ndaní ma rónga déy lǎní wánì ddu dhò?	Zz, jǔrúgi, làliy, kwíy, mèddá ndèymí tdiytdiy ní nyù nà	1			Lendu	train	2.435737976782753	transcription-length	False	0.018867924528301883	False	4.003011082794936	0.3548872180451128	True
