client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	language	split	char_per_sec	quality_tags	duration_filtered	char_4gram_rep	rep_filtered	ppl_score	ppl_pct	quality_keep
347bd078d93128859f7a57967c7f4180	22027	spontaneous-speech-kcn-22027.mp3	42948	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Salam, sokol al gi jib ayan  ta muswiba ta HIV taulan ya ajol kan aruf kalam Mafi, aruf maa ya sokol taulan ta tinin ya kumkum lata ta talata ya aju badum fi tumiya Mafi sokol ta abusu lim badu ta talata ama ta aruba ya bikun Kalam al gi abus ina ab ina gi aruf mma ja fi sokol ab gi kinga ama gi abusu lim badu ja condom ja ta nusuwana de hattar wede kan na bi aruf bi awun ina zaidi fi kalam ta kumkum lata al gi jib ayan ta godogodo 	1			Nubi	train	7.916550246810096		True	0.35103926096997695	False			False
e5a71cb4f3afb9487c49b6328a163b71	22091	spontaneous-speech-kcn-22091.mp3	23400	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Yal dugagin assatan yal banaa kun logo umon gi dakal fi terebiya te limu badu ma rujal logo umon Lisa mon yal dugagin. dukur ata umon maa gi Kun ligo umon gi tamam nafsi toumon kabla mon ruwa ma rujal de. Ana feker ya wai min sabab al kutu HIV ma teina gi kalas maa.	1			Nubi	train	9.05982905982906		False	0.1901140684410646	False	5.553280410378759	0.612540192926045	False
5667b951bdf40aeb85c8753d45513809	22206	spontaneous-speech-kcn-22206.mp3	35856	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Ah sokolin al khattar zaidi fi Kalam te HIV de,ah te kan ligo au libira te tumiya libira yala tan tumiya,te tumiya kirta dukur aku tan  tan tumiya tokum ja lim dom me ajol ab ayan naade ayan godo godo ya ayan slim, ya gi jibu kalam amkut kalama na bi gi ayin kalama  dole kul inshallah 	1			Nubi	train	6.330879071842927		False	0.18021201413427557	False	5.620112610054634	0.6527331189710611	False
f518543613ae8a7b1c74fe4f17af0784	22870	spontaneous-speech-kcn-22870.mp3	16416	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Bakan je bank danzi asurub merisa ahhh dooru dor doru saki saki	1	fifties	male_masculine	Nubi	train	3.1676413255360623		False	0.06666666666666665	False	7.538424909386573	0.9831189710610932	False
559637c23f928e3d12f191a3fa0698e9	22958	spontaneous-speech-kcn-22958.mp3	22356	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Sokolin al khattar ta ligo muswiba ta HIV fi umma ,ya limu badu,stamil sokolin ja kirta au limu dom ta ah ,azol al endis ayan me azol al endis ma	1			Nubi	train	5.188763642869922		False	0.1619718309859155	False	4.844454646652427	0.25	True
c0367f417a005f315a7a79753fce4c86	23179	spontaneous-speech-kcn-23179.mp3	41220	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Tesa badu ta wele ma bana, awu rujal ma nusuwan,  al bara ta joozu, logo anas ruwa pima umon  mma. Dukur kaman aaa, fisokol de fi sherekeya fi  sokolin ta matumizi ja mus de anas al gisherekeya fogo. Dukur al kebir ya zina,  ya gi setetu  ayan. 	1			Nubi	train	4.682193110140709		True	0.11570247933884292	False			False
7ce438805544190e1776c2acb5ca9fe5	23264	spontaneous-speech-kcn-23264.mp3	20700	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Ayani godo godo setetu fi umma tena ma teriga barau barau,wai min uwo,al ya baga batal zaidi de ,ya zina,tinen moyo kofuta wede au merisa kutu anas gi rua sambala me nusuwan ,me rujal	1			Nubi	train	7.246376811594203		False	0.061111111111111116	False	6.184766773040536	0.8344051446945338	False
951faf54df264363b2a7b3a78992a380	23325	spontaneous-speech-kcn-23325.mp3	26640	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Taulani ,kan zol gi, lim badu ma mariya au ma ragi al gi endis HIV logo omon pima nafsi tomon ma,ya gi jib ayan de,au ma ajol tumiya libira au ma sekin al gata azol ab kan ayan,bes ajol de endis ta ligo HIV AIDS	1			Nubi	train	6.268768768768768		False	0.14903846153846156	False	5.644640377631498	0.6615755627009646	False
c1be22c2061f379773384ade5588e377	23401	spontaneous-speech-kcn-23401.mp3	28080	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Wai min fogo saramuta,saramutaa wede khattari min muswiba ta HIV fi umma,saramuta,saramuta zaidi de mal problem,shida sara wede sika wai al kebir al fadaya,yala dukur wadin gi ja rua ligo fi daktari na,daktari sokolin al nesiya mafi munu libira al dugu ma naadede wedede ta baden lakin bab al kebir al taulan mara wai,saramuta	1			Nubi	train	9.72222222222222		False	0.2074303405572755	False	6.727123530526829	0.9252411575562701	False
08151c0e02615325109a6ea0513ff770	23653	spontaneous-speech-kcn-23653.mp3	11448	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Kirta libira ah dabara amsuku kila kalam fi sokol ab batal fi ajol ab ayan te gi ligo ayan 	1			Nubi	train	6.289308176100628		False	0.09090909090909094	False	5.135404217802511	0.40112540192926044	True
6fff8f1ebd653147ca9f3fffc4ca0d72	23897	spontaneous-speech-kcn-23897.mp3	9756	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Ligo muswiba ya HIV fi gildu ma eeh dagt nas pressure.	1			Nubi	train	4.510045100451005		False	0.0	False	5.78433000184524	0.7090032154340836	False
942ba0366f139cdd783fb837c4703457	24310	spontaneous-speech-kcn-24310.mp3	26640	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Logo HIV, kirta, Libira,  ma dabara,  de kutu ajol gi logo HIV. 	1			Nubi	train	1.8768768768768769	transcription-length	False	0.09836065573770492	False	5.592709310905368	0.637459807073955	False
f7bdb565c78b6ab6e4baac571a13d8ff	24384	spontaneous-speech-kcn-24384.mp3	21960	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Sokolin al kattar te ligo muswiba ya je tumiya kirta wai me azol al endi HIV,tumiya kaman libira al ayan ma ajol naade ma arija ayan meta te bi ligo ayan wede	1			Nubi	train	5.783242258652095		False	0.12903225806451613	False	5.245425740757019	0.4638263665594855	True
710e0bb139b65ba98d8772e4b096a288	27930	spontaneous-speech-kcn-27930.mp3	17028	3404	Sunu ya sokolin al khatar ta ligo muswiba HIV fi ummah teina?	Sokolna ab khattar te jib muswiba te HIV fogo,sokolna ab gi gata gata je kirta,je libira,je sekin	1			Nubi	train	4.756871035940804		False	0.13829787234042556	False	6.252959802310007	0.8488745980707395	False
