client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	language	split	char_per_sec	quality_tags	duration_filtered	char_4gram_rep	rep_filtered	ppl_score	ppl_pct	quality_keep
116f3d014d18dec76da5fd81d6248d79	41008	spontaneous-speech-hch-41008.mp3	13140	4486	¿Pemɨnunutsitɨkaitsie waɨká xemɨkatehexeiyakaitsie tita petiutikwaʼakai?	ʼUna matɨa paapá, haxi matɨa, haawieri neyuweewirietɨ, paɨ nepɨtiutíkwaʼakai.	1			Wixárika	train	5.251141552511415		False	0.05405405405405406	False	5.19705046559732	0.8335535006605019	False
2fba2bfd63bef8eabd4d26c84f68e2fd	44639	spontaneous-speech-hch-44639.mp3	15444	4486	¿Pemɨnunutsitɨkaitsie waɨká xemɨkatehexeiyakaitsie tita petiutikwaʼakai?	Taame tɨɨriyari teputikwa'akai muume, naakari, haxi, takie tiita mɨtixuawekai yeme, mɨɨkɨ waɨká tepɨteha'inɨnɨatakai.	1			Wixárika	train	6.798756798756799		False	0.03508771929824561	False	4.465577019467994	0.3817701453104359	True
6a057806fe632fc4cf361fa195d4a982	45486	spontaneous-speech-hch-45486.mp3	30276	4486	¿Pemɨnunutsitɨkaitsie waɨká xemɨkatehexeiyakaitsie tita petiutikwaʼakai?	Taame temɨkatehexeiyákaitsie mɨɨkɨ 'iyá teputikwá'akai muume, muume tepuyuti'eetsiriwákai, eh, tsiere 'iyá xutsi, xutsi, xutsi mɨɨkɨ nepaapáma mepuka'etsakai mu... muume mɨyɨyɨɨri, haxɨ, mɨɨkɨ ya mɨti'ánene mɨɨkɨ tepɨte'utikwá'akai.	1			Wixárika	train	6.837098692033294		False	0.23144104803493448	False	4.230114180138691	0.2073976221928666	True
116f3d014d18dec76da5fd81d6248d79	41041	spontaneous-speech-hch-41041.mp3	23940	4400	¿Wiixáritari yuʼɨkitɨarika memakanɨtsa yukíe memanunuwanikɨ tita reuyewetsé?	ʼUuximayátsika pɨtixuawenikeyu taʼiwaáma wahetsíe timieme, yukaxera memanayenɨtsa, mɨ ta paɨ katiʼane, hayumieme mekatehanunuwa.	1			Wixárika	train	4.845446950710109		False	0.016000000000000014	False	5.014352664304666	0.7529722589167768	False
2fba2bfd63bef8eabd4d26c84f68e2fd	44673	spontaneous-speech-hch-44673.mp3	12816	4400	¿Wiixáritari yuʼɨkitɨarika memakanɨtsa yukíe memanunuwanikɨ tita reuyewetsé?	Tamɨ́ xeeníu trabajo memɨte'itérɨwa, 'ayumieme ri 'uuwa mete'utetɨka xeeníu teiwaritɨ́a, muuwa mɨkahexuawekɨ.	1			Wixárika	train	7.64669163545568		False	0.08490566037735847	False	3.3815265857633627	0.005284015852047556	True
6a057806fe632fc4cf361fa195d4a982	45364	spontaneous-speech-hch-45364.mp3	23760	4400	¿Wiixáritari yuʼɨkitɨarika memakanɨtsa yukíe memanunuwanikɨ tita reuyewetsé?	Mɨɨkɨ yukie memanunuwani waɨkawa pareewiya peuyewetsé, tsiere tiitatsie pemɨtiyuta'ɨ́kitɨani xɨka 'uuximayátsika muuwa hexuaweni mɨɨkɨ manuani pɨyɨwe, xɨka ta mɨɨkɨ kahexuaweni mɨɨkɨ pɨkayɨwe muuwa manuani.	1			Wixárika	train	7.7020202020202015		False	0.17733990147783252	False	3.745554315941932	0.02774108322324967	True
116f3d014d18dec76da5fd81d6248d79	41006	spontaneous-speech-hch-41006.mp3	9612	4560	¿Nunutsiyari ha hakiewa miemekɨ peputiʼɨwakai?	Haixáta mieme, ʼaki ʼutɨa mieme, haɨtɨ́mekɨ neputíʼiwakai.	1			Wixárika	train	5.40990428630878		True	0.10909090909090913	False			False
2fba2bfd63bef8eabd4d26c84f68e2fd	44622	spontaneous-speech-hch-44622.mp3	13068	4560	¿Nunutsiyari ha hakiewa miemekɨ peputiʼɨwakai?	Taame tɨɨriyari teputí'ɨwakai 'aki 'utɨa ya hai... haixata he... heiwa temɨ'ɨɨwáyu.	1			Wixárika	train	5.586164677073768		False	0.03749999999999998	False	6.136499007584297	0.9682959048877147	False
6a057806fe632fc4cf361fa195d4a982	45399	spontaneous-speech-hch-45399.mp3	17172	4560	¿Nunutsiyari ha hakiewa miemekɨ peputiʼɨwakai?	Ne nunuutsiyari nemutí'ɨwakaitsie méripai tɨ, haixa takie pekamakái, maana, maana pai tɨ tepuye'ɨɨwátɨkɨkakai haixápa muuwa tehetihanatɨ.	1			Wixárika	train	7.104588865595154		False	0.07462686567164178	False	4.5139850888072965	0.4200792602377807	True
116f3d014d18dec76da5fd81d6248d79	40970	spontaneous-speech-hch-40970.mp3	19296	4483	¿ʼAkɨipítsie pemanatihaanítsie pemɨkaniuwenitsie ke petiʼaʼuayemawa?	Tsináakari xiete matɨa neʼanuʼieme ʼaixɨ nepekayɨní, ya ʼi haxɨkaari kwinie tɨ katixɨkamé neʼanuhareme ʼaixɨ nepekayɨní.	1			Wixárika	train	5.493366500829188		False	0.19658119658119655	False	5.719721921588362	0.9273447820343461	False
1e3d2f206fa87b589bd8c3d0bfe1db60	43849	spontaneous-speech-hch-43849.mp3	23796	4483	¿ʼAkɨipítsie pemanatihaanítsie pemɨkaniuwenitsie ke petiʼaʼuayemawa?	Ne nunuutsiyari nemaama pɨnetsi'uayemawakai tsináakari tawárɨkame xatɨtsíe, pero tsɨ ka'anuxitekiekame, naimime, pitawáarɨka, 'ariké ke ta ri 'enuxiteme pɨnetsi'itɨwakai tsináakari xeeníu, nekɨipítsie nepanatitaaní, pero tsɨ xɨkamé nemanu'ieni mɨɨkɨ, kwa... 'eetsaríekame pues.	1			Wixárika	train	10.421919650361406		False	0.16058394160583944	False	5.0856697960543595	0.7926023778071334	False
2fba2bfd63bef8eabd4d26c84f68e2fd	44566	spontaneous-speech-hch-44566.mp3	7452	4483	¿ʼAkɨipítsie pemanatihaanítsie pemɨkaniuwenitsie ke petiʼaʼuayemawa?	Ha xɨkame nepu... neputixɨɨriyá  nepenuharewe ya 'uaye 'eetsiwa.	1			Wixárika	train	7.514761137949543		True	0.049180327868852514	False			False
6a057806fe632fc4cf361fa195d4a982	45372	spontaneous-speech-hch-45372.mp3	19800	4483	¿ʼAkɨipítsie pemanatihaanítsie pemɨkaniuwenitsie ke petiʼaʼuayemawa?	Mmm ne mɨ xɨka netsuukaxieka, nemanatihakátsie, waɨkawa nepanuharewe 'aku naitɨ manukayeikanikɨ tsuumé, méxɨkatɨni VapoRub kwi nepɨyutawiirieni 'uuwa nekɨipítɨa.	1			Wixárika	train	7.272727272727272		False	0.03797468354430378	False	5.022450731851254	0.7582562747688243	False
2d09dcea66332097e98138499b0aebec	28807	spontaneous-speech-hch-28807.mp3	40392	2707	¿Ke peyɨanetɨ ‘uximaayatsika pepukaxei?	Ne ʼuuximayátsika nepunetiʼɨkitɨa ʼiimayarikɨ, xuiyákɨ, kuuka weewiyarikɨ, eh, hɨyame tɨ ʼeetsiwa netiʼitsátɨ, paɨ neyɨanetɨ tumiini rikɨ nepaʼiiwaxɨ, méripai tumiini tepɨkaʼiiwakai, ʼaana ri yaxeikɨ́a nereutaʼeríwatɨ nepatɨ́a, ya neyɨanékaku xewítɨ teiwari punua, mɨɨkɨ hetsɨa rikɨ ta nepɨtiutiʼiiwatɨya, kauka ri, ʼaana tɨtɨ ri maatsi nekiekari nemanayetɨ́a xaitsíe neʼikuwaunétɨ ʼuuximayátsika, ya neyɨanétɨ ri ʼeena ʼi nepuyeika héyeme ya netiʼuuximayátɨ.	1			Wixárika	train	10.026737967914436		False	0.22368421052631582	False	4.5175747506249895	0.4240422721268164	True
5a91fb9c3e6442e5c79aad1180705db2	30979	spontaneous-speech-hch-30979.mp3	30636	2707	¿Ke peyɨanetɨ ‘uximaayatsika pepukaxei?	ʼUuximayátsika nepukaxei, ˀuuwa, ne.. neʼiwaáma hipátɨ memɨteʼuuximayákai, wahepaɨ nemɨtiniyurieneni netikuʼeriwatɨ, ʼayɨweka paɨ memɨneteˀutaʼaitɨa, ya nepatɨ́a netiʼuuximayátɨ, eh, ʼeetsiwa ya nepáyupareewi ʼeetsiwa wahetsɨa netiʼuuximayátɨ.	1			Wixárika	train	7.21373547460504		False	0.20416666666666672	False	3.984943927852954	0.07926023778071334	True
116f3d014d18dec76da5fd81d6248d79	40940	spontaneous-speech-hch-40940.mp3	17820	2707	¿Ke peyɨanetɨ ‘uximaayatsika pepukaxei?	Xewítɨ xinuura netsihetaʼini ʼitiyakɨ yukie, maana ta netiyewiitɨkie waana Mekiku rakutewátsie, muuwa pai tɨ nepɨreʼuuximayákai.	1			Wixárika	train	6.397306397306397		False	0.04800000000000004	False	5.1480550914758725	0.8124174372523117	False
2fba2bfd63bef8eabd4d26c84f68e2fd	44777	spontaneous-speech-hch-44777.mp3	43812	2707	¿Ke peyɨanetɨ ‘uximaayatsika pepukaxei?	Ne 'eena teiwaritɨ́a nepɨnúa yaakɨ neyumaitɨ́ netinekɨ'ɨ́kitɨanetɨ, nepanutayá pe... ne... pero nepɨka'anayenɨ, nepɨtiuhayewaxɨ, tumiini pɨtikuyúruwa, nepɨka'uyɨwekaxɨa. Maana nemayekateitsie teiwari nepetimá xeíme, mɨɨkɨ pɨnetsi'upareewi. Maana nepɨtiukatsuutɨa ne... nepɨtiuti'uuximayátaxɨ, 'eetsiwa nepɨtiuneti'iiwiri. Y maana mɨtiyetɨa nep... nep... nep... memɨyukɨxexeɨriwatsie neputa'inierie, muuwa nepuyuharerutaxɨ, maana maatsi hipame nepɨwaretima 'eetsiwa. 	1			Wixárika	train	9.632064274627956		False	0.2332613390928726	False	4.163715122400524	0.16380449141347425	True
6a057806fe632fc4cf361fa195d4a982	45441	spontaneous-speech-hch-45441.mp3	94140	2707	¿Ke peyɨanetɨ ‘uximaayatsika pepukaxei?	Maatɨari nemɨnuatsíe 'eena kiekaritsíe yeme nekauyukumatetɨ nepɨyɨanékai, 'e, keewa ke nereiwautɨyaní 'uuximayátsika, nekawamatetɨ hipátɨ, nekaramaitɨ́ tiitakɨ mɨtiyu... 'uuximayátsikayari tiita mɨtixuawékai, 'eh, nekaramaitɨ́ nepunua, xewítɨ ke xeíme nepukaxei, 'ariké ke ramaikame mɨɨkɨ ri mɨreye'uuximayátakai, mɨɨkɨ pɨnetsi'uta'ini, pɨnetsihewiitɨ keewa, mɨɨkɨ netiutahɨawéku muuwa nepanutɨa, netsihe'inieku nepeku'iwau, 'e, xɨka 'uuximayátsika hexuawekaitɨni nehetsíe mieme ya tɨ waikɨ, nepeku'iwau muuwa ne... 'ayɨweka nepetanaki'eriwáxɨ, kename hexuawékai nepɨrahɨawarɨwákai, 'e, 'aana mɨ ya tiuyɨku, mɨɨkɨ mɨ muuwa netsihe'inieku, netsi'utaxatɨaku mɨɨkɨ ne'iwá, mmm, 'aana nepɨtiuta'uuximayátaxɨ, nepikaxei muuwa, maana nepanutaha, nepɨtiuta'uuximayátaxɨ en una empresa, nepɨti'uuximayákai huutawiitaari.	1			Wixárika	train	7.733163373698747		True	0.35846724351050685	False			False
