client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	language	split	char_per_sec	quality_tags	duration_filtered	char_4gram_rep	rep_filtered	ppl_score	ppl_pct	quality_keep
668196a42f3eaeadbb00340d47b0bf79	34546	spontaneous-speech-meh-34546.mp3	32328	2199	Íyó tiñu à sá’á màá da ña’an, néiin?	Tiñu sa'a da nu'u a kuvi dani ña'an, suu sa'a dani vi xita. Detun iñɨ iin lelu sukua'an kumi lelu kua'an nuu kutyi kua'an, kua'an kumi... este tiuun, kutyi, lelu, kitɨ xinikɨ. Jiso dani yutun na, este... sa'a dani yu'u yaji je neyu.	1			Southwestern Tlaxiaco Mixtec	train	5.877258104429596		False	0.2532751091703057	False	4.564630349063173	0.5628140703517588	True
58ccd90d1d7ee0b2972ca32d544076d6	34616	spontaneous-speech-meh-34616.mp3	32976	2199	Íyó tiñu à sá’á màá da ña’an, néiin?	Suu, a sa'a da nu'u ñivɨ sɨ'ɨ vi da tiñu niko. Jianke'en dani da yutun, ni'i dani nuu ñu'un. Da sa'a dani a yaji da ñivɨ yɨɨ, da yukuan vi tiñu sa'a da ña'an nuu ku'u ya'a. Iyo da ña'an na jen a nkajie'e satiñu da kuaa da tee, a taji daja, da yukuan vi da tiñu sa'a da nuu ku'u ya'a.	1			Southwestern Tlaxiaco Mixtec	train	6.732168850072781		False	0.35	False	3.846002119997199	0.06030150753768844	True
3587dbe2ac4b75cefb30add011c29fbe	34832	spontaneous-speech-meh-34832.mp3	16200	2199	Íyó tiñu à sá’á màá da ña’an, néiin?	Iyo tiñu sa'a daja, tyi iyo sava jen, iyo sava daja jen, kunu daja jen sa'a da sa'ma maa daja jen iyo, iyo sava ka ña'an jen ta'an ini ji, satiñu tatu ju.	1			Southwestern Tlaxiaco Mixtec	train	7.530864197530865		False	0.32450331125827814	False	3.6597245720700116	0.01507537688442211	True
e67f54613a200cb7400c600a586d6045	43224	spontaneous-speech-meh-43224.mp3	73584	2199	Íyó tiñu à sá’á màá da ña’an, néiin?	Iyo tiñu sa'a maa da ña'an ni. Tyi sukuan ña'nu ñivɨ ña'nu jen ɨjɨn... Ntu jia'an daja nuu satiñu daja nuu sa'a itu axin nuu nake'en itu kafe, tyi da ña'an kinoo ve'i.  Jen kumi daja se'ya daja. Sa'a daja, satu'va daja kaji yɨɨ daja. Jen suu tiñu ve'i ni va, sa'a daja. Ntu... este, kene daja. Ntuvi ña'an daja, satiñu daja nu ku'u. Nuku tan daja yutun daja axin a ke'en daja nute sa niso nuu jika nute jen da tiñu iin ña'an vi a nsa'a da ña'an vitan tyi iyo nute ne yu'u ve'i, su yaku so iyo. Jen sa naa ve jiaa satiñu ña'an vitan. So, suu tiñu ve'i ni va sa'a, ke'in axin kue'e ka da ña'a sa'a tiñu ve'i. Ka iin ña'an ni vi a katyi ni.	1			Southwestern Tlaxiaco Mixtec	train	6.862904979343336		False	0.41009463722397477	False	4.142896483884864	0.21105527638190955	True
fe78d9b66e59a6517ab513d8d5da0684	44862	spontaneous-speech-meh-44862.mp3	6336	2199	Íyó tiñu à sá’á màá da ña’an, néiin?	Suu a tiñu sa'a ka ña'an vi a niko daja.	1			Southwestern Tlaxiaco Mixtec	train	4.892676767676767		True	0.0	False			False
64c654e96820c751c495b26c2a4c321a	45047	spontaneous-speech-meh-45047.mp3	53352	2199	Íyó tiñu à sá’á màá da ña’an, néiin?	Iyo tiñu sa'a ña'an, tyi ña'an vi a nakoo ne'e de, niko xita, sa'a xita kaji, kaji kuaiyo jin se'ya kuatyi de kuvi, kuvi sa'a xita ya'a de na jiko nuu kune'ya sana kuatyi jin kune'ya, kɨnke'en nute, kɨnke'en yukuan ni vi maa tiñu nsa'a ñivɨ tiempu de vitan tyi nsama kuaiyo vitan tyi, suni kanta xita ve'i o de ke'en on kaji o de koo tiempu, tyi ntu na niyo tyi maa niko majan de nsa'a o majan nuu ni vi ta'an on majan de kuvi sa'a kete de sa'a o ñujien majan de sa'a o xita majan. Sukuan niyo tiempu de vitan tyi ntu iyo ka tyi nsama vitan.	1			Southwestern Tlaxiaco Mixtec	train	8.078422552106762		False	0.4182156133828996	False	4.463681944938967	0.48911222780569513	True
ab64c324c0660af0cb39f811429b21bc	45212	spontaneous-speech-meh-45212.mp3	19368	2199	Íyó tiñu à sá’á màá da ña’an, néiin?	Va yatin kuaiyo tiñu kuvi sa'a ña'an. Soma a maa sa'a a ña'an vi a niko tajan, tyi suu yukuan va sa'a dani sava teku dani jin ñivɨ ve'i dani na iin tiñu ka, a tiñu yɨɨ, a tiñu sɨ'ɨ tyi kuvi sa'a ña'an majan. Kuvi kuaiyo nuu tiñu sa'a ña'an.	1			Southwestern Tlaxiaco Mixtec	train	9.809995869475422		False	0.29957805907172996	False	4.355540740724631	0.3785594639865997	True
668196a42f3eaeadbb00340d47b0bf79	34524	spontaneous-speech-meh-34524.mp3	12636	2135	Nà tá’án ini’ nú sìkɨ́ nú de nàvi?	Ta'an ini ni sikɨ ni vi jin tiluu jie'e jin palatiyu tyi nakenta'an dani a kuvi dani kue'e a kuatyi nuu jia'nu dani jen sikɨ ntaka dani 	1			Southwestern Tlaxiaco Mixtec	train	8.626147515036402		False	0.18796992481203012	False	4.037164688124262	0.1574539363484087	True
3587dbe2ac4b75cefb30add011c29fbe	34808	spontaneous-speech-meh-34808.mp3	12600	2135	Nà tá’án ini’ nú sìkɨ́ nú de nàvi?	Ta'an ini ni sikɨ ni vasketvol, tyi, va'a sa'a ñu'un ne'yu ni axin ta'an ini ni kunu ni jen na tyi suni va'a sa'a ñu'u ne'yu ni.	1			Southwestern Tlaxiaco Mixtec	train	8.095238095238095		False	0.28	False	4.244264413214081	0.2914572864321608	True
e67f54613a200cb7400c600a586d6045	43286	spontaneous-speech-meh-43286.mp3	29700	2135	Nà tá’án ini’ nú sìkɨ́ nú de nàvi?	Suu a ntañu'un jen... sikɨ tan ni ntii ka kani pelota, soma ntuvi sikɨ kue'e ni ka su sa ñivɨ sutyi ni tyi nta'an tuni ini ni sikɨ ni tiluu na'a yukuan jen vitan tyi ntu kue'e ka sikɨ ni majan so de iña ni va ta'an ini ni sikɨ ni a maa ntañu'un.	1			Southwestern Tlaxiaco Mixtec	train	6.4646464646464645		False	0.2727272727272727	False	4.3829564551167	0.39865996649916247	True
fe78d9b66e59a6517ab513d8d5da0684	44907	spontaneous-speech-meh-44907.mp3	25560	2135	Nà tá’án ini’ nú sìkɨ́ nú de nàvi?	Ta'an ini ni sikɨ ni da tiluu nuu a sikɨ da... a sikɨ da tiluu yukuan jen ta'an ini ni tyi, i... a ɨjɨn, sa va nuu kua iin a nuu vitan da yɨkɨ nu na'a nu, ta'an ini ni sikɨ ni.	1			Southwestern Tlaxiaco Mixtec	train	5.28169014084507		False	0.32369942196531787	False	4.276596166952001	0.3098827470686767	True
668196a42f3eaeadbb00340d47b0bf79	34598	spontaneous-speech-meh-34598.mp3	9216	2157	Néiin teku’ kúvi à màá vii nùù nú?	Ta'an ini ni teku vi teku li'i, teku nukun, teku kue'e.	1			Southwestern Tlaxiaco Mixtec	train	4.882812499999999		False	0.21153846153846156	False	5.144805672709547	0.8743718592964824	False
58ccd90d1d7ee0b2972ca32d544076d6	34653	spontaneous-speech-meh-34653.mp3	13572	2157	Néiin teku’ kúvi à màá vii nùù nú?	Suu, a vi, teku ta'an ini ni a vii nuu ni vi teku li'i yukuan va ta'an kuatee ini ni, axin suni ta'an tee ini ni teku kue'e da yukuan vi da teku ta'an ini ni.	1			Southwestern Tlaxiaco Mixtec	train	9.062776304155614		False	0.34838709677419355	False	4.097247726658251	0.18090452261306533	True
3587dbe2ac4b75cefb30add011c29fbe	34837	spontaneous-speech-meh-34837.mp3	5328	2157	Néiin teku’ kúvi à màá vii nùù nú?	Teku lee vi a ta'an ini ni.	1			Southwestern Tlaxiaco Mixtec	train	3.941441441441442		True	0.0	False			False
64c654e96820c751c495b26c2a4c321a	45088	spontaneous-speech-meh-45088.mp3	38160	2157	Néiin teku’ kúvi à màá vii nùù nú?	Vi a, vii vi a, jɨn... a yaa, a kue'e, a li'i, a tuun, tyi ntuni ta'an tu ini ni a tuun, so a yaa. A lee, a li'i, a kuii. Nɨnuu teku nito yukuan vi a vii nuu ni. De a kua katyi ki tu o suu nsaa. Ni'i ki tu o kuaiyo da vii majan tyi suu a de ke'en on majan sa ni'i on majan de koo iin, a... ku... kuvi vii nuu ni, tyi a yaa, a lee, a li'i, a tuun, a kuii. da yukuan vi a vii nuu ni.	1			Southwestern Tlaxiaco Mixtec	train	7.520964360587001		False	0.3756613756613757	False	5.370043041995363	0.914572864321608	False
ab64c324c0660af0cb39f811429b21bc	45194	spontaneous-speech-meh-45194.mp3	10296	2157	Néiin teku’ kúvi à màá vii nùù nú?	Teku ta'an ini ni vi teku kue'e, teku nukun, teku li'i, teku kuii. Da yukuan vi teku ta'an ini ni.	1			Southwestern Tlaxiaco Mixtec	train	7.672882672882674		False	0.33684210526315794	False	4.610759689960248	0.5996649916247906	True
668196a42f3eaeadbb00340d47b0bf79	34527	spontaneous-speech-meh-34527.mp3	9396	2155	Néiin kúvi à màá sɨ̀ɨ̀ ini’ nú katié’é nú	Suu, yaa katyi'i xini jie'e va vi maa katie'e dani, yukuan va ta'an ini ni.	1			Southwestern Tlaxiaco Mixtec	train	6.492124308216262		False	0.09722222222222221	False	3.9481684810515474	0.10385259631490787	True
