audio_file	reference	hypothesis
spontaneous-speech-kcn-22106.mp3	Ana agder akul akil baraa baraa Akili Milan	Akil al ana agder akul ya akil  yote kalam ayan milan u akil gi jibakil fi barau barau l gi jib ayan fi gildu a akil al ana gera ak ana gera akul akil al bi jibu afia ayan al ma gi jib nna ayan  yote fi gildu jn sat ayan al gi jib g amruagi ns afiya tai al gi jibu gildu ma kun kwesi yan gildu kun taban zaman kulu akil al bi kun  tamanfa ya akil al tenna al min jidi jide tena kan yamda gi wennna akil al gi tala fi shamba akil al ma gi tala fi al gi adul ma ida akil an al gi tala fi shamba tenna min jidijide tenn
spontaneous-speech-kcn-22127.mp3	Teriga Al kweis ya ta aulan akul akil al bi awunu gildu tou yaani akil Al ma gi jibu Ayan baraa baraa Al bi jaa jib no Yani shida Ta tinein yaani kutu sokol AlSaba akan uwo jaa ajusi Yani kuto sokol Al bi jib gurush Al bi ja awunu fi y'all Al Lisa mma agara au Al Lisa gibagara Yani	Teriga al kwesi ya taulan akul akil al bi awun gildu to yan akil al ma bi jib no ayal barau barau l bija jib no yanshida fi ajus too tenim ya aku teriga lan b igo sokol al saba kkan uwo ja ajus bija awun uwo fi ajus toyan namna ya to ya ku sokol yat al gi jib no gurush al saba kan uwo bi ja ajus urujbija nafo fi ajusto al bija so fi mustashf al bi awun uwo ma yal a isa ma rua fi madrasa ama yal al fi g agara de ya
spontaneous-speech-kcn-22154.mp3	Al milan tomon ma endis kubaniya kalam fi umma nas sia yan ya azol seme anas milan ma aju neta mandeleo yani seme ya kubaniya fi umma milan tomon gi aju ita logo ita endis kan youm ab rabbana nongus min ita kalasi te kun sunu batal yani gi aju ita fi saa al ta fi batal Kan fi rabbana fata neta le uwo fata neta ja munu jibu Kalam milan ya wai min sabab al gi nongus kubaniya fi umma taki tai	A milan tomn nn ji f ubaniya kalam fi umma nasiya ya gi j  azol seme nasal milan mju neta mande le yan seme ya kkubaniya fi umma milan tomon gi ajita logo tnde kan yma rabana nongus minita kalash te kunsono batal yan gi ajita fi saa al ta fi batal an rabana fata neta e o fata neta jatamono jib kalam milan yawai min sabab algunongus kubaniya fi umma ta
spontaneous-speech-kcn-22169.mp3	Kalama ta so Al Ina endi ta so Bess ya kutu uwo falata kelem nauwo yala kede uwo ruwa ruwa fi mustashfa Yala kan uwo arija somolin ja saan	Kalama ta soo al ina endis kannina ajzol and tb bes ya te kutu uwo falata kelim nowo wondis terua fi diktar fi mustashfa kan uwo ggo fi mustashfa de ya kalam aseme dukur fi mustashfa na bi a kalam al is f guo dukur kan kalas liuo taa fi mustashfa ina abina duia te kta to ina endis te wous noo kelem no kalam jewedede endis to so jede kubato endis te gai bara jede jede o endis tbadawa kan uwo ligo fi mustashfa kalamyan de gipona gipna kan ta sulsherea te diktar
spontaneous-speech-kcn-22190.mp3	Mara al fa kede ana kasul ida faul abus ayan ya taulan mar milan yani kila ida taki kan amsuku al waskan kabla ta kutu ida fi amsuku ma sokol akul te endis te kasul al gi kelem mar talata lakin zaidi to kila saa ab ita amsuku sokol al ma fa ita endis te kasul ida ke yani kila saa kena kan te gi rua akul sokol keta soo sunu keta kasul ida taki kede awun ta bi abusu ayan al bi ligo badu me ta	Mara al faa kede ana kasul ida fi aun abus ayan ya t mar milan yan kila ida tak asuk sokol al waskal kabla t kuda de fi ams ma sokol alakul tenta kasul al kelem mar talata  lakin zaidi to kkila saa al tams sokol al maf it endi bes ta kasul ida kyan kila saa kan ta gu rua akul sokol kede tasasu kea kasul ida taki kede awun ta bi abusu ayan barau barau ligo badu mta
spontaneous-speech-kcn-22227.mp3	Taalim endis kalam milan al uwo gi aunu fi usra ta ummah ta kila kalam taalim gi kun kweis zaidi kalam ilim ya gudra ta kila sokol wo azol al endis ilim uwo bes uwo bes wendis ilim al endis ilim maa uwo gi kun fi duluma yase kan taalim fii gi awunu zaidi usra ma ummah	Taalim endis kalam minnana lubi awun fi usra ta umma ta kila kalam taalim gi kun kwesu zaidi kalam ilim ya gudra te kila sokol w azol al endis ilim u bes uwo endis elim al endis ilim ma uwo fi duluma yase kan taalim fi g awun zaidi usra me umma
spontaneous-speech-kcn-22260.mp3	Wakti tayi te faraag ana gasma bes ana aju nuum ana baada akul kala ana aju nuum wu ana aju gum baada ana num kala ana aju gum kede ana so sente kana so tujar tayi kalam kede ana ligo sente ke ja kun me sente ne anas ne yal tayi wu kaman ana gi feker fikra al kebir fu ummah me yal tayi	Fi Wakti tai te foraj ana giasma bes ana aju num ana bada akul kal ana aju n u ana aju gum kan ana num kal ana aju gum k ana so sente ke ana so tujar tayii kalam kade ana ligo sente keja kun bes sente na anas na yal taii wu kaman ana gi feker fikir al kebir fi umma ma yal tai
spontaneous-speech-kcn-22290.mp3	Dor ta aulan ya kan yala amla safa min madrasa umon kala fi bee de ya wakti Al walidein gi limu yal toumon Walidein gi wedi yal toumon fi madrasa	or taulan ya ka yala amula safa min madrasa mon kala fi be de ya wakti al waliden gi lim yal tomon far mo taalim tabana be ja kuruju tainn wed lim fi madrasa ag ain a agara waliden wedi yala tomon fi madrasa fi agara jni tomon ma terebiya tomo
spontaneous-speech-kcn-22307.mp3	Ana safir fi bele baraubarau aa bele ta aulan ya ana ruwa fi Nairobi bele ta tinin ana ruwa fi tanzania yaani bele barua bele tinein dolde ya ana ruwa fogo ma fi sudan al sabab tou jere gus maisha al bi geeru hald tayi ma ans tayi ta batna bee	Ana safir bele barau barau  bele ta ulani ana rua fi narobi bele ta chenin ana rua fi tanzania yani bele barau bele in dole ena ruwa fogo ma fi sudan al sabab to jere gusu maisha al bi geru hal  tayi ma anas tai bana b
spontaneous-speech-kcn-22386.mp3	Ayan ta TB al gi jib ya ta awulan waskan ta tinin wedi yan ruwa fi mushtashfa mma dukur abus to ya ruwa fi mushtashfa ligo matibabu to ya bi abus	aan ta tb soijiia taulan waskan ta cinin wedi yan werua fi mustashfa ma dukuru abusu to ya rua fi mustashfa kedee ligo masibabto yabi abus
