audio_file	reference	hypothesis
spontaneous-speech-pne-15186.mp3	Amik pitah kelunan mipe amik tong penusah ineh tai ngan ketua kampung amik tai ngan ireh jau tuak umerk amik ineh tai pani menyuk yah pani menyuk eh barak ngan kat kelunan mipe amik tolong monak dan neh sen dan neh rigit nak kurek nak lomah pelusen jah rigit jah use ineh jalan ineh cara ayuk mani tolong menyuk amik pepipe ngan kelunan	mik pitah kelunan miper amik tong penusah ineh tai ngan tuwah kapung amik tai ngan ireh jau tuah umu amik Ineh tai pani menyuk yah pani menyuk eh barak ngan kak kelunan mipe amik tolong monak dan neh sen dan neh rigit nak kurek na damah pun sen nak jah rigit peh jahuse Ineh jalan ineh care ayuk mani tolong mani pun pipe ngan kelunan
spontaneous-speech-pne-15191.mp3	Akouk kira'k yeng yeng kat barang lobuk sukat manouk kelunan bawai sekulah tetap eh pun jin tinen tamen neh eh mipe eh menyuk eh tai sekulah perajin eh sekulah berajan ineh baruwk neh mojam ineh baruwk neh rajin yeng eh jah barang lobuk	Akouk kirak yeng yeng kat barang loguk sukat manouk kelunan bawai sekulah totap eh pun jin tinen tamen neh eh mipe eh menyuk eh tai sekulah perajin eh sekulah berajan ineh baruk neh mojam ineh baruk neh rajin yeng eh jah barang loguk
spontaneous-speech-pne-15193.mp3	Dan tai melakau- tai melakau ineh ayuk tai nevalau konep sat konep yeng jian konep pane Ngan neh awu panouk nek tajak keh tai pitah yak jalan ayuk mukuk sedirik ayuk mukuk petiken Menyalau konep sat ineh konep pane ineh Ineh pukuk ayuk tai melakau	Dan tai melakau tai melakau nah tai neh kolau konep sat konep yeng jian konep pane ngan ne awu panouk nek tajak kektai pitah jak jalan ayuk mukuk sedirik ayuk mukuk petiken menyalau konep sat ineh konep pane ineh Ineh pukuk ayuk tai melakau
spontaneous-speech-pne-15197.mp3	Yeng pun inak boken yah ayuk tai nyelogen ayuk mukuk tai peteken pani ngan kelunan ngan sik yah anak yah lakeik dan amik Juk petiken sumak tai lak Juk lah lak than lak tanak lak bek tai duah amuh keh toleuk use amik ineh keh tai	Yeng pun inak boken tai ayuk juk belongen tai mutk tai ptiken pani ngan kelungan ngan sik kek ane kik lah ku dan amik juk ketiken sumak tai la juk lah lak tuwan nak t anak lak berk tai duah amu kk tolep kak use amik yu juk bani ineh tai
spontaneous-speech-pne-15200.mp3	yeng pun le'terk konak le'terk eh tan kik siget langit eh bi mengase tong awa tong tilung pe'pauk ngase tong lasan Pun ate ireh main bon pun ate ireh main takraw ineh peh bareng de'kuk ireh lalek mojam	Yeng pun leterk konak le'terk eh tan kik sigek langit neh eh bi mengase tong awa tong tilung p auk mengase tong lasan pun ate ireh main bon pun ate ireh main tan kerau Ineh peh bareng i duka ireh lalek mojam
spontaneous-speech-pne-15202.mp3	Akuek pogeng ayuk ijin mopuk ayuk ijin- ayuk tv ayuk pon ayuk speka ayuk ineuk Jah yah boken konak tok solar ineh semua Yah ineh bii pongah ayuk kik	Akouk pokeng ayuk ijin mopuk ayuk ijin ayuk tv ayuk pon ayuk speke ayuk inouk jah eh boken putog sola ineh semua eh aineh bi pongah ayuk kik
spontaneous-speech-pne-15202.mp3	Akeuk pongah maneuk beg pongah maneuk bukui Bukan naneuk kik tinen kik maneuk Akeuk suma manyam Keh kek borat keh kek taleik beg ineh abin vey beg vey bukui ineh pongah nanyam kik pongah neuk kik	Akouk pongah manouk bag pongah manouk bukui mukat nanouk kik tinen kik manouk akouk subah manyam keh kek borat kek kek talek bag ineh abin vai beg vai bukui ineh pongah anyam kik ponganouk kik
spontaneous-speech-pne-15207.mp3	Tai lak banget ineh yeng ineh lalek jiak DeKuk neh lipag bareng sukat pelangui bareng sukat keleterk dalem dan yeng melakau dirin be'ek tuek Pun Dan neh lak be'ek be'ek ineh sukat menoset sukat pelangui dalem Bareng pun lipag neh	Tai lak banget n nah yeng yeng ineh lalek jiak dukuk neh lipak bareng sukat pelangui bareng sukat kleterk pon dalem dan yeng melakau dirin bek tuek Pun neh danneh lak bek bek neh sukat menosaet sukat pelangui dalem baren pen lipak ineh
spontaneous-speech-pne-15211.mp3	Ijin daven tv pon Kat barang ineh kebosau kik bi neh ateg neh Dekuk neh pun karen Karen ineh sukat mematai kelunan Makin inouk dan ireh anag ayuk pon ayuk tv ayuk barang ineh bi	ijin davun tv pon kat barang ineh pebosau kik bi inehateg neh dekuk neh puk karen karen ineh sukat mematai kelunan Makik inouk dan reh anag ayuk pon ayuk tv ayuk barang ineh bi
spontaneous-speech-pne-15218.mp3	Nak pun bengosak ulouk bengosak amik tai daleh ireh roti neh yah jiak yah sukat yah mojam...ineh du'kuk neh avik tong daleh ireh niah neh set yeng eh avik daleh ireh urip kik la dalem konep kik eh jiak neh ineh...	Nakpun bengosak ulouk bengosak amik tai lak daleh ireh rotik neh yah jiak yah sukat yah mojam ineh dukuk neh avik tong daleh ireh Niah neh sat yah avik lak daleh ireh nurut kik lah dalem konep kik eh jiak neh ineh
spontaneous-speech-pne-15222.mp3	Akouk koluk maen badminton maen bola tampar koluk maen football inouk eh jah nan pemain Jah sumak akouk yeng mojam main pong Manouk manouk leterk keh tue	Akouk koluk main bad minnton koluk main bola tampa koluk main put bo inouk eh jah nan oun main jah sumak akouk yeng mengojam maing pong manouk manouk leterk keh tuek
spontaneous-speech-pne-15223.mp3	Urouk beladak jah urouk beladak siget langit tan kik kayouk ngan kayouk bunga bunga konak piak amik ponan mateng bunga bi ineh tuerk tan kik siget langit	Urouk beladak jah urouk beladak sigen langit tan kik kayuk ngan kayuk bunga bunga konak pah amik ponan mateng bunga bi Ineh tulek tan kik sigen langit
spontaneous-speech-pne-15226.mp3	Akeuk sumak manouk piak keh ngan nah bu'ak eh menawai bu'ak eh lalek tusah konep neh lalek pepiken pinek muat sebayang tu'erk pesayak ngan tuan tu'erk Semua jalan ineh dak pun loh kerk ayuk petobang keh piak kik	Akouk subak manouk piak keh ngen nah buak eh menawai buak eh dalek tusah konep neh dalek pepiken pineuk buak sebayang tuek sayak ngan tuan tuek semua jalen nh dak pun loh ayuk tobang kek piak kik
