audio_file	reference	hypothesis
spontaneous-speech-rwm-57259.mp3	hanisa nguko kowa ba ngbeku ndibasuna li jibheti kibubhisiku kitinisa kandi kibuhoki ndiba kionga kandi kibuduwagebhei andulu kima njo nabo beyokiye nibalo na gonzasi sini sini	Kani sa ngukokoabhangbakundi bhasuali zibatikibikkinisa kandi kibhuokina bhakionga kandi kibhuduageei andulukiaonabao kknabhali nagonaisinisin
spontaneous-speech-rwm-57262.mp3	Guba kokowa na mwani abhuyambi bhakpa nanga bhatandiki sasula fizi ndia bhaniki ndiabho ka masukulu bhabhasumbi dhudhu ndiekina kandi bhakpa bhaliki ndabho ndia abhongili kimui	Kuba kokowa namwani abuyaiakpa anga bhakpa abhatanikisasula izindia bhanikidiaabho abhasukolu bhakpa bhasumbi buniekina kandi bhakpa bhibhaalikundabo ndiabhongilikimikimiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
spontaneous-speech-rwm-57264.mp3	Bhaki takatakana bizibu bia nabho bhaki lwalaga ndyala njo kadi nadwali njo bhaki kabhaga	Kkitakataka naga bizibu ga bhula sa bibazinabho bhakilalaga ndwa lanjo kandi kitakatakaakabhaluwalinjo ba kizu magabu
spontaneous-speech-rwm-57265.mp3	Ka ngongwa mbili ndiasu kalibe bizibu na moti ndia bhakali na bhasika ndia bhakikoliliagaku nanga bhakali na bhasika kikilikaga imamoti ka sidha sidhana kandi na bhakali nabho bhakiyaga ka gulupu sa bisa na kwehoza	Kka ngogwa mbilindiaesu kalibbii namoti ndibhakali nabhasiadibakoliagau naga ka gongwa bili ndiesu bhakali nibasika bkikilikagaamoti kasidasidana kandi na bhakali nabho baikiyaga ka usabiza na keosa
spontaneous-speech-rwm-57266.mp3	Bhaniki ndibhasu egesabho sa asili kibhupesiage nsimo na mulingo nesi koliliagaku pesiana nguko ngenyabho na bhangbheku	Kaniandi bhas thaasasasili kilikiagimamotinabo kibkibhupesiage simo amolingo sinibhakikoliliagaku a pesana guko ngenabho na bangbku
spontaneous-speech-rwm-57267.mp3	Ndia akidhuwa muikili mabhonga abhuokanyia ndiabha abhuikilia ali zibe eti aibi bizibu ndiabho kandi atunge nesiyo nesi akitoka konyelabho ka bizibu ndiabho njo dumbi okana abhe bei sobhe sobhe saki nabho	Kdia kehuamuikili mabhonga abhuokania bhaka bhabhuikililia ali zibeti aibibizibu ndiabho kanatungenesio nisio akiokonlabho abizibu ndiabho nj umbibokana abhibeso besobhesakinabo
spontaneous-speech-rwm-57269.mp3	Nanga libho ali bwomezi kandi kalibho aliku kima akigbaga mibili ndiasu kima mindia kiyambaga mbili ndiasu akilikaga ka libho	Knanga libho alibwomezi kandi kalibhoalikukima i akikibaga ieli ndiasu kima ni ndiaki iabaga bili ndiasu akilikaga kalibho
spontaneous-speech-rwm-57270.mp3	Bhakoli ndibhakikolaga ka ka kima sabwomezi bizibu ndibhakyenaga ndia keteketa bhakpa bhakibikaga bhesiyabho nibhamadha na ndibhekina kidia bhakikoliliyaga mubazi ndibhakitugaga akibhaga ndia kamadhi na ndiakina namikia sente ndibhakibhupesiyaga kamadhi	Kakoli ndi a koaa aa ssaomezi iibdibaknaga ikateket bakpa bakiigagaabubhamada ndibhekina kindiabakikoliliaga bwazi diabhakitungaa ka madi nandiki akiasni dibhakibupesag kamadi
spontaneous-speech-rwm-57273.mp3	Bhakilikaga nabho imamoti kandi ali buzunanizibwa ndiabho yambako nanga bhakilikaga Imamoti	Kbhakilikaga nabho ima moti kandili bhuu naniibuwandia boiambag iambagabhago niba na bizibu anga bhakilikaa nabo imamoti
spontaneous-speech-rwm-57303.mp3	Nikiyaga ka ima nihumuleku dakika mamadha busumi ndiekina nikiyaga aa ka kinabilo nioge aa busumi ndiekina dhe nikidhetaga	Knikiaga kama iumuliku dakika mabada sumindia kina nikiyaga kinabilo niage sumindiakina dnikidetaga
spontaneous-speech-rwm-57315.mp3	Nabeni ogietagisa wogisage na libho mabena kudhakia ogisai obise ome ogole na pasi kudhakia golai obise kulungi ololage dou moti kedha dou bhali andulu olole ndiekina	Kiia na beni kaetagi ogisage na libho mabena udhakiagisai obisi me ogole na pasi kudakiagola obisi kulungi tolioloagedomotu keli dobhali andindu diekin
spontaneous-speech-rwm-57321.mp3	Ndie nkikolaga nkiyaga ka tiko nibala ndie nkisobola hongelaibe niya ka katale na mikia sente ndiamo nisumba lieli ndie nkitoka bisaibe hongela muhendo ndia akitota dhakia emi na bhaniki ndibhamo	Kndiekikolga kiyaga atiko ndibandia kisoba onglabe nia ka katale na kia seni ndiamo nisumbalieli ndiakisoba bsaibe ngila mohendo diknaika nji ndiakidakia emi nhaniki ndibam
