audio_file	reference	hypothesis
spontaneous-speech-hch-31312.mp3	Ne nemaama tukaarieya mayéʼa ʼaixɨ nepɨrekaʼerietɨya nepenekatemaawíetɨya haitɨari paɨ mepɨkateʼuhukai ʼariké ke ri ʼiikɨ kiekari ya ʼaneme pɨtiʼatɨa hiikɨ ya tepɨteʼuhu hiikɨ tukaari tepuweewíxime Paɨ xeikɨ́a	Ne nemaama tukaari mayaʼa ʼaixinepɨreakaʼeriyatɨyanepenekatemawia tɨyane haitɨarni paɨa mepɨkateuhukai ʼariké ke ri ikɨ kekari yanemepɨtiʼatɨa hikɨ yateɨteauhuyikɨ tukari tepuyewixi paɨxi
spontaneous-speech-hch-31313.mp3	Ne heiwa nekie neheyaka nepeuyewe eh yeikaametsíe neʼika neheutihɨaka pero kauka xeimetsíe neneyɨanékai xaɨtsíe pɨta nepeʼatɨarie muuwa ke ta ri nemetinuitɨ́arie nekie nepɨʼatɨarie	Neeiwa nekie neyakɨa nepauyewe yeikaametsie neʼika neʼutiɨaka perukauka xeimetsie neneyɨanekai xaiɨtsíe pɨta nepeʼatɨarie muuwa ke tari nemeɨtinuitɨarie neki nepɨʼatɨariaM
spontaneous-speech-hch-31314.mp3	Takie waɨkawa pɨreuyewetsé Ha xɨka xuawenike ʼaixɨ tepɨteheukutenikeyu waɨkawa tepɨteʼuuximayákakeyu eh xɨka takɨxeeme tixuawenike ʼaixɨ tepɨteheukutenikeyu	Nakie waɨkawa preuyewetsie ha xɨkaxuawenike ʼaixɨ tepɨteukutenikieyu wakawa tepɨteʼuuximaayákakeyuhxɨka takɨ xeemeɨtixuawenike ʼaixɨ tepɨteukutenike
spontaneous-speech-hch-31315.mp3	Mɨɨkɨ tuurutsiixi wahetsie mepuʼeximekai méripai kiekátaari eh mɨɨkɨ wahetsíe mepɨteʼuuximayákai muurátsixi wahetsíe puuxúri wahetsíe mɨpaɨ mepɨte... mepɨte'uyumiximekai Paɨ xeikɨ́a	Nɨɨkɨ tuurutsi xɨwaetsie mepuʼeximekai meripai kie katari ʼe mɨɨkɨ waetsíe mepɨteʼuuximayákai muratsiɨwaetsie puxur waeatsi mɨpamepɨte mepɨteuyumiximekɨ paɨriM
spontaneous-speech-hch-31316.mp3	Ne haxu xakɨyari pɨnetsinake mɨɨkɨ ah porque ha haɨtɨtɨ maana mɨyemaka mɨɨkɨ maana 'ayumieme mɨɨkɨ pɨnetsinake maana mɨɨkɨ ne... taweewíya mɨɨkɨ pɨhɨɨkɨ Paɨ xeikɨ́a	Ne haxuxakɨ yari pɨnetsinake mɨɨkɨe por keha haɨtɨtɨ maana mɨ yemaká mɨkɨ maana ʼayimiememɨkɨ pɨnetsinake maana mɨɨkɨe taweewiya mɨɨkɨ pɨkɨ paɨxe
spontaneous-speech-hch-31317.mp3	Takie pɨremawe mmm ˀayumieme tepeyekɨka tetekwaikutɨ ʼuuwa kiekaritsíe naitɨ pɨtixuawe naitɨ pɨtituiya takie xɨka ha hexuawenike muuwa tepeʼuuwanikeyu Paɨ xeikɨ́a	Nakie preemawe ʼaiumieme tepeyakɨka tetekwaikutɨ ʼua kekaritsíe naitɨ pɨtixuawe naitɨ pɨtituiya akiexɨkahaexɨawenike muwa tepeʼuwanike paxi
spontaneous-speech-hch-31318.mp3	Ne neteukari pɨnetsiʼukahauxi mɨpaɨ waníu tiuheinɨka tiutahɨawarieka ˀayumieme Xaureme pɨnetiuterɨwáxɨ waníu nemɨkatikuuyenikɨ waníu ʼaixɨ nereuʼeríetɨ nemuyeikanikɨ	Ne neteukari pɨnetsiukaauxi mɨupaɨ waníu tiuheinɨka pɨtiutaɨ wariekɨa ʼaiumieme xaure mepɨpnetiuterɨwaxɨ waníu nemɨkatikuuyenikɨ waníu ʼaxi nereuʼeríyetee nemuuyeikanikɨ
spontaneous-speech-hch-31319.mp3	ʼUuwa pɨkatixuawe eh takie timieme ʼuuwa tepɨtehayeʼeriwa eh te... te... te... te... paapá ʼik... ʼik... ʼik... ʼikú paapayari mɨɨkɨ te... tepayeʼeríetɨkɨka pero ʼuuwa eh pɨkatixuawe ʼuuwa pɨtiumawe Paɨ xeikɨ́a ejem	Nuwapɨkatixuawe a takie timieme ʼua teɨtehyɨʼeriwa eeeteepaapáiʼikupaapa  yari mɨkɨ e tepayeʼeriátɨkɨka peruʼua eh katixuawe  ʼua pɨtiumawe paɨ xeiM
spontaneous-speech-hch-31320.mp3	Mɨɨkɨ méripai tɨ tumiini mumawekaitsie mɨpaɨ mepɨteyuparewíekai meuʼuuwátɨ kiekaritsie waɨríyarika mepuʼuuwákai meteyupatsiríetɨ mɨpaɨ mepɨteyumikwakai	Nɨɨkɨ méripai tɨ tumiini muumawekaitsie mpaɨ mepɨteyupareewiekai meuʼuátɨki akaritsie waɨriyarikamepuʼuwakai meteyupatsiríetɨ paɨ mepɨteyumikwakai
spontaneous-speech-hch-31321.mp3	Méripai tɨ kiekátaari muxá ʼɨkariyari mepɨweewíekai kamixayari memɨteweewíekai ʼaana mɨɨkɨ mepɨteʼanakapitɨkatéi paɨ mepɨʼánenekai ʼaana Mɨpaɨ	Néripai tɨ kieakatari muxaʼɨkariyari mewɨeewiekai kamixayari memɨteweewíekai ʼaana mɨkɨ meɨtaana kapitɨkatei pa mepaʼaneneakai ʼanu mɨpa
spontaneous-speech-hch-31322.mp3	Mɨɨkɨ tsɨ eh teteʼuuximayátɨ eh teneyɨa tepɨtehetimamateke ʼetsiwa tetetuátɨ ya tetenetapareewie Mɨpaɨ xeikɨ́a	Nmɨɨkɨtsɨ teteneteteʼuuximayáatɨ e teneyɨa tepɨteetimaamatekie ʼeh tsia tte ttetuatɨyáatetenetapariexi mɨpaɨxii
