audio_file	reference	hypothesis
spontaneous-speech-ttj-59754.mp3	Abantu ab'omu kicweka kyange obu barora obaisiki rundi omwisiki ajwaire empale y'abasaija hati kikaba kijwaro kya nka buli kiro baitu kara itwe emyaka ei twakuliiremu twali ntumanya ngu abakazi bajwara ebiteteeyi kandi bajwara na sikaati baitu hati omuleme ogwaizire abaana nibajwara empali nk'abasaija kandi nibagenda omu muhanda omu noobasanga n'omu tauni abandi nibazitwara n'omu ma caaci mu makanisa okugenda kusaba kandi ekitali kirungi eki nikitwoleka ngu ntusemerra kugarukayo kwegesa engeso yaitu ey'enzarwa ngu omwana owa Tooro rundi omwana ow'obwisiki ajwara ati ajwara ati	Abantu ob&'omu kicweka kyange obu barora abaisiki rundi omwisiki ajwaire empali ey'abasaija hati kikaba kijwaro kyanka buli kiro baitu kara itu emyaki ai twakuliiremu twali ntumanya ngu abakazi bajwara ebi tetei kandi bajwara na skaati baitu hati omulembo ogwoizire abaana nibajwara empali nkaa basaija kandi nibagenda ou muhanda omu abasanga nomu tauni abandi nibajwara n&'omu macaati omwa kanisa kugenda kusaba kandi ekitali kirungi eki nikitwoleka nguntusemerra kugarukayo kwegesa engeso yaitu ey'enzarwa ngu'omwana owa toro rundi omwana obw&'obwisiki ajwarati ajwarati
spontaneous-speech-ttj-59755.mp3	Ah omuzaire asemeriire kuba n&'obugabe n&'abaana be kandi obu naabafoora banywani be naabaha obwire naatungaga n&'omwanya naabaza nabo nabo naabahuliiriza ensonga zaabo nibaikarraaga nibaikiranganiza ha biki ebiraabaga bitahikire nukwe abaana basobole kubeetegereza abazaire n&'abazaire beetegereze abaana baabo abazaire kakuba otaha omwana obwire omwana ogu naagenda obwire naabwiha omu banywani be kandi nibamuha amagezi amabi	Ahmuzaire asemeriire kuba n'obugabe n'abana be kandi obu naabafoora banywani be naabaha obwire naatungaga n'omwanya naabaza nabo nabo naabahuliza ensonga zaabo nibaikarraaga nibaikranganiza ha biki ebi raabaga betahikire nukwo abaana basobole kubeetegereza abazaire n'abazaire beetegereza abaana baabo abazaire kakuba otaha omwana obwire omwana ogu naagenda obwire naabwihbanywani be kandi nibamuha amagezi re
spontaneous-speech-ttj-59758.mp3	Abaana abanyakwina obulema ha mibiri yabo nitusobora kubakoonyera omu masomero omu mulingo nka gunu okwegesa abaana bataahi baabo okubakoonyera nambere barukuba balemerirwe kandi n'ebiikaro byabo ebi barukugenda kweyambiramu nibisemerra kuba by'embaganiza kuruga ha biikaro eby'abaana abanyakuli boomeezi nukwo nabo basobole kwegonza barole ngu bantu b'omugaso mu ihanga	Abaana abanyakwine obulema a nibiri yabo nitusobora okubakwonyera omu masomero omu mulingo nka gunu okwegesa abaana bataahi baabo okubakwonyera nambere ebibarukuba balemeriire kandi n'ebiikaro byabo ebi barukugenda kweyambiramu nibisemerra kuba byembaganiza kuruga ha biikaro eby'abaana abanyakuli bwomeezi nukwo nabo basobole okwegonza barole ngu bantu b'omugaso mu ihanga
spontaneous-speech-ttj-59761.mp3	Abeebembezi b'amadiini bakozere omulimo gwabo omu kicweka kyange okutebeza ekigambo kya Ruhanga n'abantu okurora nibahinduka okuruga ha mitwalize rundi emigendere embi ei babaire nibagyaamu ba kagaruka ha muramwa okuserra amaiso ga Mukama habwokuba nibatebeza mbagamba ekiro kiri haihi kuhika tweteekanize tutegule abantu nibalengaho okuhindura engeso zaabo nibagaruka h'okukuratira Mukama waabu mbaserra amaiso ga Mukama	Abeebembezi b&'amadiini bakozera omulimo gwabo omu kicweka kyange okutebeza ekigambo kya Ruhanga n'abantu okurora nibahinduka okuruga ha mtwalize rundi mugendere embi eibabaire nibanyamu bakagaruka ha muramwa okuserra amaiso gabu kam habwokuba nibatebeza nibagamba ekiro kiri hayo ekuhika tweteekanize tutgule abantu nibalengaho kendule engeso zaabo nibagaruka okukuratira mu kamawaabo nbaserra amaiso gamukamu
spontaneous-speech-ttj-59762.mp3	Obuleemeezi obu abalimi omu kicweka kyange obu barukutangatangana nunkwo okw'ebirimwa okugura sente ntaito noosanga omuntu akozeseze sente nyingi muno mu kulima kubyaara kwombera kugesa baitu hanyuma y'okutahya ebyokulya omu ka noosanga kilo y'ebicooli naagitunda siringi rusanju siringi bitaano kandi noosanga sente ze ezi tiirukurugamu noosanga omusuubuzi owaakumuguraho ekyokulya eki uwe nakigoba okukira owaanyakukirimire	Obulemeezi obu abalimi omu kicweka kyange obu barukutangatangana nukwo okwebirimwa okugura sente entaito noosanga omuntu akozeseze sente nyingi muno omu kulima kubyara kwombera kukugesa baitu hanyuma y'okutaahya ebyokulya omuka noosanga kilo ybicooli naagitunda siringi Rusanju siringi bitaano kandi noosanga sente ze ezitiru kurugamu noosanga omusubuzi owaarukumuguraha ekyokulya eki uwe naakigoba okukira owanyakirimire
spontaneous-speech-ttj-59764.mp3	Omulingo ogutusobora kukora kuyamba abantu abataruku kwesobora omu kicweka kyaitu nukwo okuteeka enkurato abantu abo tukabeegesa ngu nibasobora kugenda omu bitebe eby'okwimukyangana nukwo nabo basobole kutunga kiki ekyokukora omuntu obu arukuba ataine sente naagenda mu ki mu kitebe ekitebe nikimukwatiraho naatunga akasente naatandikira ha ka bbiizinesi akataito ha kumalirra noosanga afookere muntu w'embaganiza	Omulingo ogu tusobora kukora kuyamba abantu aba taruku kesobora omu kicweka kyaitu nukwo okuteeka enkurato abantu abootukabeegesa ngu nibasobora kugenda omu bitebe eby'okwemukyangana nukwo nabo basobole kutunga kiki eky'okukora muntu ou arukuba taine sente naagende mmu kitebe eikitebe nikimukwatiraho naatunga akasente naatandikirah aka bbiizinesi akataito hakumalirra noosanga afooere muntu wembaganiza
spontaneous-speech-ttj-59769.mp3	Omu kyaro kyange obu haali hatakagwireyo enjura okumara akaire akaraihire nkasobora okuba nyina amaizi gange agarukumara hakuba nkaba ndegeze amaizi nyahwire mu bupiira nyahwire mu tanka omu nju okurora ningakwata kurungi kumpikya ha kasumi ako nambere enjura eriba neeyongera kugwera hanyuma omu by'okulima oteekaniza kara amasinde gaawe ogaleka aho olindirra enjura h'erigwera nukwo osoble kubyara ebirimwa b	Omu kyaru kyange obu hali ha takabbwire y'enjura okumara akaira akarhi nkasobora okuba nyina amaizi gange agarukumara akuba nkaba ndegeza amaizi nyahwiire upiira enyahwire mu tanka omunju okurora ningakwata kurungi kimpikya ha kasumi akwa nambere enjura eriba neeyongera kugwera hanyuma omu byokulima oteekaniza karaamasinde gaawe ogalekaaho oli ndirra enjura h erigwera nukwo osobole kubyara ebirimwab
spontaneous-speech-ttj-59776.mp3	Abakyara nabo baine kwetaba mu by'endema omu ihanga lya Uganda habwokuba omwebembezi omukazi n'omwebembezi omusaija boona nibasobora kukora ekirukusisana nikyo okurorra na president waitu wa Uganda nakira muno kwebembeza omukyara na habw'eki nikyo nibasemerra kugendera mu bwebembezi	Abakukyara nabo abaine okwetabo mu by'endema omu ihanga lya Uganda habwokuba omwebembezi omukazi n'omwebembezi omusaija boona nibasobora kukora ekiru kossan nikyo kurorra na purezidentwaitu wa Uganda naakira muno okwebembeza omu kyaro na habw'eki nikyo nibasemerra okugendera omu obwebembezi
spontaneous-speech-ttj-59785.mp3	Omu kulima nyeyambisa enfuka nka butoosa ezi tukozesa n&'okukozesa ebikozesa ebya buli kiroo kusika ebinyansi n&'okukozesa ebisalizo obu okuba olimire ebitooke kurora noobirolerra kurungi n&'ekipanga okusalirra obu okuba oinee ekipanga kyawe nookikozesa wenka habwokuba endwaire y&'ekihuka kikaija kihotoka erukusiisa ebitooke	Omu kulima nyeyambisa enfuka nka butoosa ezitukozesa nookkozesa ebikozesa ebyabuli kiro kusika ebinyansi nookkozesa ebisalizo obu okuba olimire ebitooke okurora nooberolerra kurungi n'ekipanga okusalirra obu okubaoine ekipanga kyawo nookikozesa wenka habwokuba endwaire ey'ekihuka ekikaija ekiotoka ebi tisiisa ebitooke
spontaneous-speech-ttj-59788.mp3	Engeso y&'okutamu abantu n&'ebintu ekitiinisa neesobora kwegesebwa eti abaana rundi abantu kubasorooleza hamu nk&'omu maramizo mu masomero mukabakungaanya mukasobora kubeegesa kiki eky&'okukoora kweyuna abantu abakuru n&'ebi bakukugambira	Engeso y'okutamu abantu n'ebintu ekitiinisa neesobora kwegesebwa eti abaana rundi abantu kubasoroliza hamu nk'omu maramizo mu masomero mukabakwnganya mukasobora kubeegesa kiki eky'okukora kweyuna abantu abakuru nebakugambiera
spontaneous-speech-ttj-59794.mp3	Nitusobora kusagika abantu abanyakwina akahuka ka siliimu kubeekambisa kumira emibazi yabo obu bakuba bagitungire rundi kuguma nitubakoonyera kubabaliza ebigambo ebiraabagarra mu bwomeezi oburungi kutali kubacumanga na kubeesiitaza	Nitusobora kusagika abantu abanyakwine akahuka ka siliimu kuba ekambisa kumira embazi yabo obu abakuba bagitungire rundi kuguma nitubakoonyera kuba baliza ebigambo ebi raabagarra mu bwomeezi oburungi kutali kubacumanga na kuba esiitaza
spontaneous-speech-ttj-59801.mp3	Ky'omugaso muno kugema abaana habwokuba ntuba ntutangira endwaire nka poliyo akakonko aah endwaire ezi ez'abaana abato ezo endwaire ezo ezigemebwa so ky'omugaso kandi kiri mu bulyo kandi kihikire omuzaire weena kugemesaaga omwana omuto endwaire nukwo zisobole kutamukwata	Kyomugaso muno kugema abaana habwokuba ntuba ntutangira endwaire nkapoliyo akakonko aendwaire ezi ez'abaana abate ezo endwaire eezi eziezigemibwa so ky'omugaso kandi kirimbulyo kandi khikire omuzaire weena kugemesaaga omwano omuto endwaire nukwo eisobole kutamukwata
spontaneous-speech-ttj-59811.mp3	Ah omuswija gw'omubu ntugwerinda nturaara mu katimba nitugwerinda ntuhungya ebisaka ebinyakukuzire ebyetooroire amaka gaitu ntubwerinda obu nutubufuuhya ebisa amaizi aganyakuli hamu gateekere kandi ntuguma nitweyambisa na ebisaka ebyaitu eby'enzaarwa ebikubinga emibu	Omuswija gwmu bu ntugwerinda nturara mu katimba nitugwerinda ntuhungya ebisake ebinyakukuzire ebinyakwetoroire amuaka gaito ntugwerinda obu nitufuuhya ebisak e amaizi aganyakuli hamu agateekere kandi ntuguma nitweyambisa na ebisake ebyaitu eby'enzarwa ebikubinga emibu
spontaneous-speech-ttj-59827.mp3	Abantu omu kicweka kyange bakira muno kuteekereza obu barora omwisiki ajwaire endabada nk'abasaija ngu ogu muyaayi rundi mwana musuuguugu rundi mwana akengereho rundi akugukireho mu bintu eby'ekikuru	Abantu ob'omu kicweka kyange bbakira muno kuteekereza obu barora omunsiki ajwaire endabada nk'abasaija ngwogu moyaayi rundi mwana muso gwogo rundi mwana akengereho rundi akugukireho no bintu ebyekikuru
spontaneous-speech-ttj-59835.mp3	Kintu kikuru muno kwoga buli kiro habwokuba mulingo gumu gw'okulinda obwecumu bw&'emibiri yaitu kutangira oburwaire obusobora kukwata omuntu kurabira mu burofu kikuru muno kwoga buli kiro	Kintu kikuru muno kwoga buli kiro habwokoba molingo gumu gukolinda obwecumi bw'emibiri yaitu kutangira obuorwaire obusobora kukwata omuntu kurabira moburof kikuru muno kwoga buli kiro
spontaneous-speech-ttj-59843.mp3	Obu mba ntakarugire omuka yange obwire obwa nyenkyakara nyimuka nsingorra enju nyogya ebintu ebituraire tuliirireho nteekaniza abaana ekyokulya n'ekyokunywa na nyineeka nkimusigira ha meeza nukwo nanyowe nyeteekaniza omu bwire obuke okugenda ha mulimo gwange okukora	Obu mba ntakarugire omu ka yange obwire obwa nyenkya kara nyi muka nsingorra enju nyogya ebintu ebi turaire tuliiriireho nteekaniza abaana eky'okulya n'eky'okunywa nanyine eka nkimisigira ha meeza nukwo nanyo nyeteekaniza omu bwire obuke okugenda ha mulimo gwange okukora
spontaneous-speech-ttj-59861.mp3	Enjura obu eba negwa ngenda omu nju nfuna h'okwigama eeh obu obu mba ndimuka nsobora kulegyaho amaizi ndorra kimu ngu ebintu byona ebikubaza nabiculeeza abikukozesa nk'amasanyarazi	Enjura obu eba neegwa ngenda mu nju nfunaho obwigamo eeobu mbandi muka nsobora kulegyaho amaizi ndorra kimu ng'ebintu yoona ebikobaza na biculeezi obikwozesa nk'amasanyarazi
spontaneous-speech-ttj-59878.mp3	Obu ndukuba ntaine sente ezirukumara kusasurra abaana bange ebisale by'isomero ninsobora kugendayo ha isomero niinyetegerezaaangana na mukuru w'isomero kungumiisirizaaho mu kasumi akake obu ndukuba ntungire sente ezo nkazitwarayo nukwo kirole kisobole kulema kuleka kulemesa abaana okugumizaamu kusoma	Obu ndukuba ntaine sente ezirukumara kusasurra abaana bange ebistali b'isomero ninsobora kugenda yha isomero ninyetegereza ngana namukuru ha isomero kwengumiisirizaaho omu kasumi aka ke obu ndukuba ntungire sente ezo nka zitwarayo nukwe  uobole kule koleka kulemesa abaana okugumizaamu kusoma
spontaneous-speech-ttj-59884.mp3	Ntusemerra okutamu ebintu ebya bandi ekitiinisa habwokuba na iwe nk'omuntu ebintu ebyawe nooba nooyetaaga omuntu abitemu ekitiinisa kandi kiba kirungi muno ohurra osemeriirwe omuntu obu akutamu ekitiinisa kandi na iwe obu oteekamu omuntu ekitiinisa na uwe ahurra asemeriirwe	Ntusemerra okutamu ebintu ebyabandi ekitiinisa habwokuba naiwe nk'omuntu ebintu ebyawe nooba nooyetaaga omuntu abitemu ekitiinisa kandi kiba kirungi muno ohurra osemeriirwe omuntu obu akutamu ekitiinisa kandi naiwe obu oepwekamu omuntu ekitiinisa nawe ahurra osemeriirwe
