audio_file	reference	hypothesis
spontaneous-speech-lth-28172.mp3	Anyira nwongo pëkö më nwongo kwan n'opore ënë nï pëkö më cïlïng më cülö kwan pëkö më jami calö jami kwan calö kalam böngü ekapu wör kalam buk ope gïn cïdhö tic ï udi ka jïï më nwongo cïlïng më cülö kwan pol mërë jö nökënë tio kamë auc gal më nwongo cïlïng më cülö kwan	Anira nongoöpëkömënngökwannöpore ënën pëkömëcïlïn më colökwan pëkömëami caöjamikwancalökalamböngüö ëkapörkalam bukopgncïdötcidikaïï mënongo cïlïnëcülökwanpol mërë jöknëtiomëcg ë nongo cïlën më clökwan
spontaneous-speech-lth-28440.mp3	Jö më pacöna ëka wegi peci cwakö ëthïnö ï köp kwan më pwonyeregï tero gïnï ëthïnö ï cukul mïö gïnï ëthïnö gin na amyero ëmïï më kwanërëgï ëka mïtïng mökö na nongo könyö gërö cükül ëka tïmö tic mökö na mïö cukul döngö	Aö më pacöna ëwgipec cakö ëthïnö ï kökwan mëpwonyerëg terögïn ëtïnö ï ckul mïögïn ëthïö gamyerïëkwanërëgï ëk mitïngmökönangö könyö röcukul ëkatïö tic mökönamïoöckungöAA
spontaneous-speech-lth-28489.mp3	An amarö camö cem calö amalakwang ayëta böö ringo dhyang ringo dyël ringo ringo gwënö kï nyig yen na papath calö abolo ëpaïpaï ëka aëmbë	Anaarö camö cemcalö amalakwan aëta böinöd rnodël rnornögwënö nienna aacalö abolo ëpapakabë
spontaneous-speech-lth-28491.mp3	Ï kabedowa kany peki na mon onyo ëthïnö anyira nwongo n'adit rwök ope pïën ëgwökö ëgwökörök na röm aröma nen calö ka mën n'obedo tic më pwodho onyo tic më pacö ënë nwongo obedo tic na ünögï rwök caa mörö naka mïö caa më gïn cïdhö ï cukul onyo ï kwan nwongo ope	Aabedo wakany knamnïnanyir nongodkobënëgwököwökörk narama ncalö amënobedo tic mëodhoonyo ti më pacö ënë nngo bëdo tic naörök amörö nakmïö ca mëgcïckny cd kwan nongopA
spontaneous-speech-lth-28550.mp3	Ï thum ka cabït ni aa onwongo atye ayelara më nënö nï ayübö ëthïnö më cïdhö ï cukul ayübö dhakö më cïdhö ï cukul pïën kï para jö kiduc tye gïnï ka kwan an mene atye amïtö nënö nï adök ökö ï cukul cabït na bino ni nwongo pol gina wan ëtïmo kiduc obedo lok kom cukul	Atmka cabïtïanno aelramënëönïayëtinö mëicklabödaköi cuku pën kpara k  teakwan amënë tmiönënönï dk cucapinabnöniï nonopoawanëtuckl
spontaneous-speech-lth-28559.mp3	Kwan ömïa ryëkö më gwökö kwöna onyo lökö kwöna nï anwongo tic aa agërö pacöna agërö thon cukul n'ëthïnö n'ökënë kwanö ïë ëka acülö thon ëthïnöna ï cukul	Aanömaryëkö mëgwökö kwöna nyolökö wna nï anongo ticaërö pacöna aëröton ckun'ëtïönökënëkwanë ëkaacülöthonëthïnönac
spontaneous-speech-lth-28566.mp3	Dhanö römö nwongo two awöna apïö nï ka ngat mörö na two two awöna apïö tye cë önywakö ködë gi önywakö ködë jami calö okopo caa mörö ï caa më madhö köngö marüa inwongo nywakö gïnï öcëkë acël two awöna römö köbërë ëka myero kothi jö nön ecibogï ökö path kür örïbërë gïnï	Aaö rmö nongo tuo awnapïönï ka amörönato toawönapityëcënyakökëdë gywakökëdë jmi calö koo caröï camëmadöknaa innykögnckaë  wönarömö köberë ëkrkothi önönecibögïköpa krbr
spontaneous-speech-lth-28570.mp3	Gina rac kï nywakö jami na thïnöthïnö calö olyedi ënë nï olyedi köbö two Ka in ïngölö kï cingi ëka dök aa onyo dök ïkwanyö olyedi ni acël nï dök̈ ïlyëlö kï wii athïn de ekob nï in itwo inwongo do ïköbö two jönjö ökö ï kom athïn nwongo ba bër më nywakö gina thïnöthïnö nonu calö olyedi ni	Anarkïnyakö jaminathinöhïclöolediën ënoledi ïköböt kainingölökïcïngï knyodk kwanyö led i nï acëlë dkïyëlöki atïn kobnïn to noïköboto yanyökö ïkom atïn nongoabmkögïnatïnötïnncöledn
spontaneous-speech-lth-28576.mp3	Cïdhö ï öd yath mïtö obed caa mörö këkën ka ïnwongo nï kom ba tye na bër cë ka ïnwongo nï komi tye na bër cë ïmïtö nënö ka ayela mörö ba tye ï komi ïrömö cïdhö inge dwe acël onyo dwe arïö cë ëmïö ëtïmö gïn elwongo nï general cek më nënö nï itye na bër	Aëdhö ïdamïtobët camrökëkainoniïkomi batyena bër ëka inongonikm tenabër ë mrönëöklamröaye ïkomi mënë irööcdhö ndwe cël onyw arïö cmï ëtïmn lwnrcëk më nënönï ityenabr
spontaneous-speech-lth-28592.mp3	Ngat na tye kï two par më acël nwongo kome tye ka dök pïny rwök tye amogere amoga na kadï ëcïdhö ï öd yath cë ëcïdhö epimo enwongo kit two mörö ope ëntö nwongo dhanö tye ka mogere amoga ënë pol mërë par ënë kelo koth mogere nön	Atatyetopamëacël ngoomë tek dök peny wk ty möger amüga nakdëcdhöö ëcïdö ëpimo ënngoktomröpë trnngo hanötmögr aga ën olmërë parënëkloot mörnö
spontaneous-speech-lth-28614.mp3	Kwan k'ëthïnö anyira ölökërë ï mwaka n'opoth angëc ni pïën ï karë ni wel k'anyira pol rwök löö ëthïnö awope kï ï kilac acël naka ï adek Ëka ëthïnö anyira kato peny loo ëthïnö awope	Awankëtïn anyira ölkrë imaka nöpotangëcni pïënikarënïwel kanyira porölëthïnawopeklaccënakdeëk ëtïn anyira katöpny öëthin wope
spontaneous-speech-lth-30854.mp3	Gin na nyutho nï pii ope ï koma obedo nï më acël nwongo two maka na popol ëka më arïö nwongo del komi thwö athwöa caa kiduc ëka mene nwongo caa mörö komi ökwör	Aanyut ï ioëïkmi ïkma edonï më acël nngo tw makanapopol amëarïö nngo dël kom tatwaca ki duc ëkamënë nongo camörö komi ök
spontaneous-speech-lth-30854.mp3	Më gwökara kï ï kom two malarïa onyo pacöna kï ï kom two malarïa më acël myero ange nï nget pacö duc bunga na tye ïë ëgö ökö tye pïny më arïö myero anën nï jöga kïbëc buto gïnï ï thë net myero ëcïk net ökö ëk jïï obut gïnï ï thë net më gwökö ober kï koma	Aëgwökarakï ï kmtömalaranyo pacnaï kmtwomalara mëacël myr angngt pacödcobngnatë ëgöyepny mëarö mera nën ijöga kï btoïntënëtmyr cknëtööobgnïthënnë mëgor ma
spontaneous-speech-lth-30855.mp3	Cïlïng më lon na thïnöthïnö na mon nongo nï ökönyögï më cakö cath na thïnöthïnö calö cadhö nyanya cadhö tungulu cadhö kabic na nongo gïn lökö kï cuk cë bino cadhö gïnï	Aïlëlnatïnötönamön nöngoni oökönyögï mëcaköcatnatïötïöcaö cadhö nyanya cadö tgulo cadhö kabë nanwnogn lökökccëbö cadhögïnï
