audio_file	reference	hypothesis
spontaneous-speech-bew-20800.mp3	Kalo ayé sering membacé atau mendengarkan sejaré-sejaré pahlawan-pahlawan kité maupun nasional maupun yang orang-orang Bétawi yang dahulu-dahulu kite memperjuangkan bangsé negaré indonesia ini cukup dan cukup menyentuh hati Kité sebagai penerus-penerus bangsenyé jangan sampe keluar dan engga mau tau sejaré-sejaré untuk bangsé dan pahlawan-pahlawan kité Kadang-kadang pada di zaman sekarang hari ini banyak-banyak orang yang gamau tau dengan sejaré dari dulunya hingga sekarang ini sampe sekarang ini kita bisa begini Kadang-kadang anak sekarang gamau tau dan memikirkan diri sendiri Siape kité dari mané kité dan tanpa perjuangan mereka kité juga engga akan bisa seperti ini engga bisa akan merdeka dari pendahulu-pendahulu kité yang membawa kemerdekaan Indonesia dan lebih maju lagi	Kalo ayé sering membace atau mendengarkan sejare-sejare pahlawan-pahlahawan kite maupun nasional maupun yang orang-orang bétawi yang dalah dahulu-dahulu kite ama perjuangkan bangse negare indonesia ini cukup dan cukup menyentu hati kite sebagai penerus-penerus-bangsenye jangan sampe keluar dan ga mau tau sejare-sejare untuk bangsa-palan-pahlawan kite kadang-kadang pada dijama sekarang hari ini banyak banyak orang yang gak mau tau dengan sejaré dari dulunye hingga sekarang kita ini siapa sekarang ini kita bisa begini keda kan anak sekarang gak mau tau dan memikirkan diri sendiri siape kité dan dimana kite dan tanpa perjuangan mereka kite juga ga akan bisa seperti ini gak bisa akan merdeka dan pada dahulupun dahulu kite lah yang membawa kemerdekaan indonesia dan lebih maju lagi
spontaneous-speech-bew-20805.mp3	kégiatan anak muda sekarang ya paling kalo gadé kérjaan nyé ya begitu maén gitar bégadang toh bagiannyé cowo kalo yang bagiannyé céwé paling juga mondar-mandir naék motor jalan kesono jalan kemaréh dari sono dari kemaréh emang gitu-gitu doang itu éntar dié ngumpul ngumpul sama temen ntar kadang-kadang ngerujak baréng kadang-kadang dié makan baso bareng terus kalo buat yang rémaja ya itu paling maén-maénan masak-masakan maén bonékaan kalo émpat tali kadang maén umpét-umpétan apa ajé yang kiré-kiré dia senang hatinyé	Kediata nak muda sekarang ya paling kalo gada kerjanya ya begitu maen gitar kegadan tuh bagiang cowa kalo yang bagiang c ya paling a begitu mondar manjir tu maik motor jalan sono jalan kemalé rerik sono dari kemar yaamanakempuan begitu tah dia na be temen-teman ita kadang-kadag di ngerujak bareng kadang-kadang dia makan baso bareng terus kalo yang buat termaja da gitu paling kada maen-maenan maen asakan maen pnekaan talo empa tali kadang-kadang dia maen empet umpetan apaja dah yang kira-kira dia senang atinyi
spontaneous-speech-bew-20807.mp3	waktu pas orang ramé kerja sih yang ènak pagi tuh jam 8 udah mulai kérja kan kalo pagi kan masih ènak tuh suasana masih adém ténaga masih kuat kan ènak tuh kalo kérja pagi-pagi tuh segala apa-apa kalo kérja pagi-pagi mah ènak jadi sémangat apa yang kita kérjain kan ténaga masih full kalo kita kerja pagi-pagi kan ènak kalo siang mah udah tinggal lélahnya doang ngantuk dah apalagi kalo abis makan siang ngantuk dah itu jadinya ségala kerjaan juga jadi balik awang jadi ujung-ujungnya jadi ngga dikerjain tuh kerjaan	waktu pa seoran mulai kerja sih yang ènak pagi tuh jam lapan di molai kerja kan kalo pagi kan masih enak tuh suasana masih adem tenaga masih kuat kan enak tuh kalo kerja pagi pagi tuh Segala apa pé juga kalo kerja pagi-pagi mah enak d kerjaan jadi kita jadi semanget apa yang kita kerjan seora kenapa t masih tenaga masih pul kalo kita kerja pagi pagi o juga enak kad siang mahla tinggal lelahnya doang antukdh apaa kalo  bismakan sih yang ngantuk dah tu jadinya segala kerjaan juga jadi balit awang ya jadi ujung-ujung enapa utadi kerja untu kerjaan
spontaneous-speech-bew-20809.mp3	Waktu pas mulai kerja si yang ènak pagi tuh jam 8 udah mulai kérja kan kalo pagi kan masih ènak suasana masih adém ténaga masih kuat kan ènak tuh kérja pagi-pagi tuh Segala apa-apa juga kalo kérja pagi-pagi mah ènak dikérjain jadi kita jadi sémanget apé yang kita kérjain soalnyé kenapé ténagé masi full kalo kita kérja pagi-pagi ènak kalau siang méh yéé tinggal lélahnye doang ngantuk déh apalagi kalo abis makan siang ngantuk tuh déh jadinyé soal kérjaan jadi balik awang jadi ujung-ujungnyé kenapé engga dikerjain tuh kerjaan	waktu pa seoran mulai kerja sih yang ènak pagi tuh jam lapan di molai kerja kan kalo pagi kan masih enak tuh suasana masih adem tenaga masih kuat kan enak tuh kalo kerja pagi pagi tuh Segala apa pé juga kalo kerja pagi-pagi mah enak d kerjaan jadi kita jadi semanget apa yang kita kerjan seora kenapa t masih tenaga masih pul kalo kita kerja pagi pagi o juga enak kad siang mahla tinggal lelahnya doang antukdh apaa kalo  bismakan sih yang ngantuk dah tu jadinya segala kerjaan juga jadi balit awang ya jadi ujung-ujung enapa utadi kerja untu kerjaan
spontaneous-speech-bew-20811.mp3	Permasalahannya biasa itu ibu-ibu pada berantem berantem masalah anak anak-anaknya pada berantem ibu-ibunya pada berantem Apalagi kalo tuh denger berita maling weilah ibu-ibu ibu-ibu mah langsung pada nyumpahin maling tega amat tuh maling ngambil itu Padahal jangan diambil tuh nggak punya apa-ape itu Emang dasar maling mampus dikatain nyumpah-nyumpahin dah tuh Jadinya ibu-ibu emang kerjaannya begitu kalo udah begitu dia mah emang begitu uplek kongkow dah tuh bareng-bareng jadinya nyeritain maling nyeritain temen berantem nyeritain anaknya berantem	termasalahannya biasa itu ibu-ibu pada berantem berantem masalah anak anak pada yang berantem ibu-ibu pada berantem apalagi kalo denger tu berita maling lah ibu-ibu ibu ibu ma langsung ga tu pada nyumpain maling t tego amatu maling pagé ngambil itu padahal yangdiambil tungga punya apa apu itu ma dah asara maling mampus sputapa yang nyumpa nyumpain détu jadinya ibu-ibu mang kerjana begitu kalo udah nemanu ga udah dimah begitu uplak ko ngkadtbarang-bareng jadinya ditaen maling ditain temen berantem ditaen anak berantem
spontaneous-speech-bew-20813.mp3	Biasanya kalo para media itu Kita setiap ada acara seperti kaya acara silat atau budaya-budaya Betawi khususnya Terus acara bekate acara ape aje yang berbau Betawi palang pintu itu kan berbau Betawi dia pasti ikut kite selalu Supaye kite dikenal oleh masyarakat luar	biasanya kalo para media itu kita setiap ada acara ketika ya acara milat untuk d-budaya betawi  khususnya terus acara bukaté acara apa haja yang berbau-betawi ketika a palang tintur itu kan berbau-betaui kan media pasti ikut kita itu selalu supaya kita dikenal oleh masyarakat luar
spontaneous-speech-bew-20814.mp3	Ulêr binyawak kodok terus apalagi tuh kalo nêmu waduh takut bênêr tuh takut dicatok Apalagi tuh yang namanya binyawak tuh uh di mana-mana tuh berkeliaran Soalnya kan di depan rumah saya ada kobak itu ama sêmêk Anak binyawak banyak bênêr Ama ulêr tuh ulêr kalo lêwat tuh êlêh itu banyak bênêr dah ah Depan rumah saya kan ada kali tuh Ulêr-ulêr biasa tuh ulêr kadut ulêr lêmpê ulêr aêr	uler binyawak kodok tuh apalagi tu kalo nama bor wodo toko bener tuh toko tu catok apala gitu yang nama binya waktu  dimana-mana tuh pada keliaran amakan dapan ruma sama ana kobak itu ana semek tuh anak pijawak banyak bener ama uler tuh uler kalo lewat la itu banyak bener daa dapan ruma saya ada kali tuh ular-ular biasa tuh ular kadu tudah lempé ular aèr
spontaneous-speech-bew-20816.mp3	Hemat liburan ya itu kita bawa dari rumah kita beli di rumah Jadinya kita hemat kan kalo beli di tempat liburan kan banyak tu yang mahal-mahal jadinya kita olok Nah mangkanya kita beli di rumah tu seperti kaya cemil-cemilan terus kaya popmie terus bawa dah tu aer panas pake termos Sekalian bawa nasi bawa lauknya bawa tiker Daripada di sono tempat liburan bayar nyewa mendingan kita buat jajan yang laen	hemat liburan ya itu kita bawa dari rumah kita beli di rumah jadinya tu kita hemat kan kalo beli di tempat liburan kan banyak itu yang mahal mahal jadinya kita olok naman kany kita beli di rumah tuh seperti kaya cemil-cemilan tum terus alma pokmi tu bawa da tu aer panas paké termos kalian bawa nasi bawa launnye bawa tiker dari pada dusun tempat liburan kita bayarnyawutmanin kita buat jahajan yang laen
spontaneous-speech-bew-20817.mp3	Barang yang saya beli di onlen si itu paling yang muréh-muréh yang ayé beli kuota aja bayar yang terutama ya itu ayé cari gratis ongkir biar lebih muréh yang saya beli si biasanya baju baju daster yang mureh-mureh aje ibu-ibu méh ya kadang-kadang lipstik kadang-kadang handbody ya kadang-kadang apa ajé yang muréh déh kalau beli di online méh yang penting kita bisa bayar	barang yang saya beli di onlén sih ya itu paling yang mura murah yang ayé beli nyenkuataya bayar ya teru petama ya itu ayé cari gratis onkir biar lebih murê yang saya beli si biasanya tu baju baju daster yang murah-mur ajé yang menyibuibumeh ya kadang-kadang lapstik kayak kadang-kadang enbodi ykadang-kadang yang apat yang mureh dah kalo di beli di onlén mah yang penting kita bisa bayar
spontaneous-speech-bew-20817.mp3	Mendidik anak di rumah tuh ya itu biasê kalo orang kampung mah ibu-ibu Satu ya bangun pagi-pagi suruh sêkola Pulang sêkola makan Habis makan tuh istirahat Biarin dêh tuh dia main sebentar Habis pulang maén kita suruh ngaji tuh habis johor dia ngaji siang Habis ngaji siang nah baru dia main lagi dêh tuh sono dêh Namanya orang tua mah biarin dêh terserah anak yang penting dia udah ngaji sekola udah dilakuin ya udah dêh	menini ka anak derumah yaitu biasa kalo orang kampung mah ibu ibu satu y bangun pagi-pagi suruh sekola a pulang sekola makan abis makan tu istirahat biarin dah di maen tuh sebentar a abis pulang maen lagi kita suruh ngaji tu abis cohor dia ngaji siang abis ngaji siang ah d biaren di maen lagi dah ke sono dah a namanya orang tuhmah biarin dah sentera-anak yang punting dia udah ngaji sekolah di relakuin ya udah dah
