audio_file	reference	hypothesis
spontaneous-speech-kcn-22106.mp3	Ana agder akul akil baraa baraa Akili Milan	Akil al ana ger akul ya akil ya yote kalam ayan milan u akil gi jib akila fi bara barau al gi jib ayan fi gildu ase akil a ana ger aku ana ger akul akil al bi jibu afiya yan al ma gi jibna ana ayan ye yote fi gildu ainskil yatu ayan al gi jib gamru  nes afiya ta al gi jib gildumag kun kwesi yan gildu kun taban zaman kulu akil al gikun ta manfa ya akil al tenna al minjid ide tena kan yamda gi wenena akil al gi tala fi shamba akil al ma gi tala fi al gi adul ma ida akil yan a gi tala fi shamba tena tand t
spontaneous-speech-kcn-22127.mp3	Teriga al ah teriga al madrasa fi kariya tai saadu yal ya yani amurugu zaman milan mon gi gai kidi fi agara madrasa mon gi agara deeni tomon wu fi deeni de ya zatu gi alim terebiya yatu ya fa kede omon gai Mo kede ishi fi be fi mujtamiya ma fi bele yani madrasa gi fata muku ga amurugu ita min kalam al batal gi wedi ita fi kalam al nesiya kalam al kan ta arufu maa te gaaruf kalam al kan te gi soo fi aruf mma ga awun ita te gi soo sunu te gi wasa min uwo	Teriga al wu terigal madrasa iatayata i aadu ya yayan amur gu zama al milan mon giai fi kidi fi agala madrasa mon gi agala deeni tomon wu fi deeni de yazatu gi alim tedebiya yatu ya f kede an gai mo kede ishi mo fi be fi mujitamiya ma fi bene ani madrasa gi fata muk giamur gi tami kalam al batal gi wta fi kalam al neseya kalam a kan ta arufu ma ta gi aruf kalam al kan ta gi sofo arufu ma gi awun ta e gi soso no ta gi wasa mi nu
spontaneous-speech-kcn-22154.mp3	Teriga Al kweis ya ta aulan akul akil al bi awunu gildu tou yaani akil Al ma gi jibu Ayan baraa baraa Al bi jaa jib no Yani shida Ta tinein yaani kutu sokol AlSaba akan uwo jaa ajusi Yani kuto sokol Al bi jib gurush Al bi ja awunu fi y'all Al Lisa mma agara au Al Lisa gibagara Yani	Teriga al kwes yatalan akul akil al bi awu gildu to yan akil al mabijim no ayan barabarau al bija jim no yan shida fi ajus to ta tinim ya kudu teriga yan  ligo sokol al saba kan je ajus bija au no fi ajus to yan namna yat ya kuu sokol yato al gi jim no gurush al saba kanu bija ajuse guruse bija na fo fi ajusi to al bija solof mustashfa al biau no ma yal abisa maruaf marusama yal al figigara
spontaneous-speech-kcn-22169.mp3	Al gidam to ya jib taalim al gi awun badu al gi amurugu mashakil yani jib wafaka dukur kutu kila kalam dukur sidu al kalagu ita yani rabbana taki al kalagu ita ma chunga yani kutu deeni taki gidam ma kutu ta talata kutu kabila taki ma terebiya taki de ya wai min masha Kalam al gi amurugu mashakil ta kila youm fi batna be	gidar to yajib taalim al gi aun badu al gi amru mashakil yan jibuafa kukutu kila kalam ta kutu sidu al kala gita yanrab bana taki al kala gita ma cunga yan kutu din dafida ma kutu tatalata kutu kabila taki ma terediya taki ya wamin mash kalam al gi amru mashaki ta kila yom ana be
spontaneous-speech-kcn-22190.mp3	Teriga al awun ya taalim awun fi namna ta geeru fikira yani mindset tana batna be fi umma ta tinin amurugu min omon fikira al bara bara gi amurugu fikira al awaja ja mfano ja kelem gal ah governmenti al fi fi bambara de uwo aju ina ma yani kutu omon fi school saa kulu komon kun busy komon kun creative komon kun yan anas ab gi soo sunu gi soo kalam ab bi wedi omon gidam ab kede amurugu fikira bara bara	Teriga al awun ya taalim awun fi naman te gir fikra yan maindi setoyal bana be fi umma ta tinin amurug min mon fikra al bara bara ka mon gi fikra al awaja ja umfanu ja keleng al a gavement al fe fi bambara de waji na ma yan kutu mon fi saa kulu komon kun bize komon kun kretib kmo kun yan anasa so iso kalama wed omon gidam a kede am rg o fkra bara bara
spontaneous-speech-kcn-22227.mp3	Ta alim al gi saadu usra logo itakum kaman gai takum soo juhudi te kutu mon fi ta alim dastur tarabiya ya dukur mon kaman gi alim fi jede fi nafsi tomon bi ja kun bi nafa Kalam kaman te endis te alim omon mon bi ligo taalim te tujar taalim te malja rua fi maljara dukur afiya tomon nafsi tomon gi kun binafa Kalam mon amsuku ta soo ya sunu	Ta alim al gi saadu usra logo ita kum kaman gai tokum so juhudi te kutumon fi ta alim dastur tarabiya ya dukur mon gaman gi alim fi jede binafs tomon gi ja kun binafa kala mon ta endis ta alim mon mon ba ligo ta alim te tujar ta alim te maljaru uwa fi maljara dukur afiya tomon nafs tomon gi kun binafa kala mon af okul ta sok yas
spontaneous-speech-kcn-22260.mp3	Libu ab yal gi ah al yal duga gi alab fi umma tai ya libu al gi al gi alimu omon namna ta rakabu namna te chunga be namna tee kuruju nasi namna te gai ma yal te keni ya libu al mon gi alab al na gi ayin lib al mon gi alab mon gi nutu nutu mon gi soo mon gi nutu nutu mon gi nutu labili mon gi gai kan kalas mon gi alim tarabiya te nas dofuru me nas	libu ab yal ga al yal duga galab fi umma ta ya libu al gial al ga alimmon namna ta rakab namna te cunga be namna te kuruju nas namna tegayima yal te keni ya libu al mon gi alab gayin libu al mon gi alab mon gi nutunutu mon gi so mon gi nutu nutu muns laadele mon gi gai kan kalas mon gi alim tarabiya tenas do form
spontaneous-speech-kcn-22290.mp3	Alama al guweri ja ajol endi huzuni ta awulan ya kan uwo endi sokol mafi yani kan sokol fi neita huzuni siya itagi kun ma huzuni zayidi mafi ya gi jibi neita itagi kun ma stress uwo gi fekeri ana bilogo wen Ana bi so kefin kede ana logo Ya fikulu ita gi kun ma huzuni logo ita endi namna mafi teriga yoyote mafi	alam al gweri ja ajol endi huzun taulan ya kan wendi sokol ma yan kan sokol fi ne ta huzn tekun ma huzun zaidi walaikan sokol ma ya gi jibu te kul ma stresse yan fi ka a kul gi feker ana bi ligo wen am bi soklfin kanal ligo yan fi kulu kun ma huzn ligo ta endi nam teriga yo e
spontaneous-speech-kcn-22307.mp3	Adil yal batna be ya teriga qb ab kede azol soonmo kede kede ab bi awun min mashakil yan adib yal batna be weri nomon sun ya aju uwo sun ya fa al saba bi ja raba omon na usra ab bi ja gidam omon	Adib ayal b al la be ya telilga ab fa kede azon soo kede e al biawul men masha ke yan adib yal ban na be wede noumon soniya omon aju sun iya fa al saba bija rab omon ma usra al bija gida momon
spontaneous-speech-kcn-22386.mp3	Sokol ab ragi fa kede soo ah kan uwo gi asma gudura to kalas taulan ke uwo ligo amula safa al gi tim ma awun nafsi to min yani stress awun nafsi to min kalam ta shari je uwo ligo amula safa al gi tim ya bi nongus fataran	Sokol aburagi fia kede so kan uwo gi asuma fataran tlakate yatallan wuiro amila saf al gi tim ma aun nafs to min yanistres aun nafs to min kalam ta shari en wo ligo amila safl gi tim ya binongs fataran
