audio_file	reference	hypothesis
spontaneous-speech-lke-30007.mp3	Nsobola okuwona nti indwanisya embera mu'kusaba no kuyimbya nabakulembeze abandi oba tebakulembeze ne'bantu abalina endoboza ensa mukitundu bayinza okunyamba ne endoboza eyindi awo nisobola okulwanisya ebizibu nga ebyo kale awo endoboza nga eyo nensobola ebyo nsobola okulwanisya ebyo mubulamu bwange nadala okuyimbya na'bamumaka bona oluisi ekizibu ekyo kiza nga ninze omweiza zenka	Bsobola kvona nti banisberakusaba nokuyimbia nabakulembea bandi btbakulembez nabantu adi bbalna zsa bamukton bza nyamba nezendi awa nsobola okulwanisa bgevyola wombera ngeyosobola kolaevosobola okulwansangebyo bulamu bwangi ala kwyimba nabamakabona olis kyiganmzenka
spontaneous-speech-lke-30008.mp3	Nsobola okwelowozaku okutyama nga nelobozaku okubona nti nsobola okulowaza nti natandika ki lero oba mbera yakufuna emere oba kulowoza ku byakukola kaisi zena ntindikire awo oba kuwujula ku ndola oba nakolere ino nimpumula ku endolo kale awo kiba kinyamba ino mukifo kyasirikirira mba nga nsirikirire ndina okulowoza kyakukola	Bsobola okwerozakutamagaerozaku kbonanti nsbbbla kulooza ntintandikra lero obaufuna emere bakulooza  byakukola aisna tandikiraoobakumulaku ndolo obanakolera no nefumulakuenolo kale awo kibakinyamba ino krba sirkrra nkulooza kyakukola
spontaneous-speech-lke-30009.mp3	Okusoma kuwaire amaka gaisu okuba nga balimu abantu abalina amagezi abantu aba abalina ekitiwa era nga bayamba ekitundu kyaisu kubintu ebyenkulakulana era ekyo kuwaire nga abantu mukitundu kyaisu nga bataka ino abamemba abomaka gaisu okuba bakulembeze	Okusoma kuware amaka gaisu okuba ngabalima abantu abalina magezi abantu aba abalkitva era nga bayamba no ekitundu kyaisu kubigaba bkulakulana era kkware nga abantu mkitundu kyaisu ngabatakaino abantu abamemba mmaka gaisuokuba ba kulembeze
spontaneous-speech-lke-30010.mp3	Ekisoka amaka gasobola okwekuma ku poison nga batereka kusa obulezi obusobola okuleta okufa kuteka mukitundu abana abatasobola okutuka ekyokubiri enyumba epoison oweri oweri nga atleast nga batekamu kofulu nga baigala omulyango abenyumba eyo	Bkisoka amakagasobola kwkuma poisonnga batereka kusa obulezi asobola okuleta okufa kuteka mukitundu abana tbasobola okutuka kyokubiri enyumba poisobeli obweringa tlistinga batekamu abuflunga bagala mulango abanyumbayo
spontaneous-speech-lke-30011.mp3	Okusoma kwa bawala kukyukire ino mukyalo kyage abawala abangi basobweire okwaba okusoma primary nebeyongera okusoma kusi kusinya ate nebeyongera mumaiso okusoma muyunivasiti abandi nibayaba mu institutions nebafuna yo ekosi ejebabesya wo so abawala bangi eino basobweire okufuna okusoma okusa	Okusoma kaola kukyukire no omukyalo kyange abawla bangi basore okwaba okusoma kupulaimare nibayogale okusoma ukusinia ate nibayogara mas kusoma ovati abanbaba kupaka musonebafuna kos jasawo sbawala bange no basovre okufuna kusoma okusa
spontaneous-speech-lke-30012.mp3	Omulimu ogusobola okuwa amaka okulankulana ekisoka nikwo okulima no kusoma ebyo ebintu busobola okuwa amaka okulankulana ne bizinesi yona amafactory kubanga omuntu asomere aba namagezi era asobola okuba omuntu agankulakulanya nebizinesi aba asobola okola mu factory	Omulimu ogusbola okuwa maka kulakulanya kisoka niokulima nokusoma bo ebintu bisobola okuwa maka okulankulana nebisnes yona mafaktori kubanga omutuasomere aba namagezi era sobola uba omuntu kulakulana bisnes abasobola ola mufaktori
spontaneous-speech-lke-30013.mp3	Okusoma kuwaire amaka gange okuba gamani kubanga amaka gange gasoboire okuba nga oku okulima okusa okulima ebintu nga enyaya kabeji era nga biwaire amaka gange okubanga galana amani mukitundu kyange	Okusoma kuwaire makaganga okuba gamani kubanga makaganga ggasobere okubanga gaskuba kulima okusa okulima bintunga nyanya kabeeranga uware nomakaganga okubanga galina mani kitundukyange
spontaneous-speech-lke-30014.mp3	Okusoma kunyambire inu okuba namagezi nokuba okutegeera engeri enjensobola eyokwebeesuawo nga nkozessya ebintu ebyendina owaika omukitundu ekyendi era nga ekyo kimpaire inu okubanga nsobola okubaawo nga tikumbeera embibi	Okusoma kuyambire no okuba namagezi nokuba kutegera engeri jnsobola okbesawo nga nkozesa ebintu byendina ka mukitundukyendi eranga ekyokimpaire no okubanga nsobola okubao gatimba kumbera embibi
spontaneous-speech-lke-30015.mp3	Nti eisomero nga lili wala ino abaana tebasoma kusa kuba batuuka kwisomero leti ate owebatuuka kwisomero leti batuuka nga bakowi buti ekyo tusaba gavumenti bazimbe amasomero kumpi mukitundu olwo kuyamba abaana kubanga omwana owabanga atambula ntambula inene omwana atuka kwisomero leti akowere biki biki buti awo kitaka bazimbe amasomero	Bsomero gabibala no abana tibasomaksno kubabatuka kwsomero leti eatuka kwsomerleti batukanga bakowi butekyo kusaba gavumenti bazimba masomero pkuol kuyambabana kubanga omwana bwabagatabula ntambulaneneomwana tuka kwsomero leti aowerawakitaka bazimba basomero
spontaneous-speech-lke-30016.mp3	Ekisoka kiyinza okubanga nfuna omumaka oyinza okuleta obutafunira omwana emere aye ekindi kiyinza okubanga buluwaire oluiso omwana muluwaire endwaire endwaire etamisimira okuliya emere ensa nemere yona erimu egindi egitawa omwana appetit eyokuliya emere	Eisoka knza okubanga nfuna maka inza okuleta tafunira omwana mere kindi knza kubanga bulware lus mwana mulware gare tmsimira okula mere nsa nemere yona ermgindi gitasobola okua mwana apett akula emere
