audio_file	reference	hypothesis
spontaneous-speech-koo-50679.mp3	Obusama bukaleka abandu abomo bulhambo ibaghana erithunga ebindu ebiwene ibaghana erisoma ndeke ibaghana erirya ndeke ibaghana nerihimba ndeke neribya omwa buholho bwabo ngoku batholere	Obusama bukaleka abandu obo mwabulhambu ibaghana erithunga ebindu ebiwene ibaghana erisoma ndeke ibaghana erirya ndeke ibaghana nerihimba ndeke neribya omwa buholho bwabu ngakubatholere
spontaneous-speech-koo-50680.mp3	Byamabirileka abandu ibabya banakwa kandi ibaghana erithoka erikolha ebyabanzire omwa buyingo bwabo	Byamabirileka abandu ibabya banako kandi ibaghana ithoka erikolha ebyabanzire omwa buyingo bwabu
spontaneous-speech-koo-50681.mp3	Yikabeghesaya emitse eyitiwene kandi eyaleka ebikala nabandu omwabulhumi	Yikabeghesaya emitse eyithiwene kandi yaleka ebikalha na bandu omwa bulhume
spontaneous-speech-koo-50682.mp3	Ghukabitakanizaya ndeke iwabitheka kwaliko iwalinda ibyahya ndeke iwabihukulha iwabirya	Ghukabithakanizaya ndeke awabitheka okwaliko iwalindibyahya ndeke iwabihukulhu wabiri
spontaneous-speech-koo-50683.mp3	Wukabya imuwamathunga obuthuku obuwene erikoleramu ebya wanzire	Ghukabya imwamathunga obuthuku obuwene erikoleramu ebya wanzire
spontaneous-speech-koo-50684.mp3	Thukakoleseya amaghetse irihaghu okwa syanyusi isiri hakuhi nethu eryuthangirara gho mo malima omo mughulhu thukabya ithunemulima	Thukakolesaya amayethe erihagho okwa syanyusi esiri hakuhi nethu erithangirawa omwa malima omwa mughulhu thukabya ithune mulima
spontaneous-speech-koo-50686.mp3	Iwalya ebyalya ebiri mo ekyirisya kandi ibwaleka erirya ebyalya ebiri mo maghutha manene kutsibu iwalya ebyalya ebya ghukayirimira omo malima waghu	Iwalya ebyalya ebirimu ekyirisya kandi iwaleka erirya ebyalya ebirimu amaghutha amanene kutsibu iwalya ebyalya ebyaghukayilimira omwa malima wawu
spontaneous-speech-koo-50688.mp3	Bakabulhawa esyosente esyeribawathikya neru ibathwamo ibakolha obusingiri ibwatsandya emibere yabo	Bakabulhawa esyosente esyeribawathikya neryo ibathwamo ibakolha obusingiri ibwathandya emibere yabo
spontaneous-speech-koo-50689.mp3	Rikaleka omundu inayiponakandi imibiriyiwe iyaghana nerighenda ngokwayisunzire kundi ibwa akabya inamathebwa	Lhikalheka omundu inayipona kandi nemibiri yiwe iyaghana yighenda ngokwayisunzira kundi ibwa akabya inamatebwa
spontaneous-speech-koo-50691.mp3	Bakakolangana ne gavumenti I bathuhikyaku obubalya hakuhi ne wethu Kandi ibaletha amalwaliro hakuhi	Bakakolhangana ne gavumenti ibathuhikya kubo obubalya hakuhi ne wethu kandi ibaletha amalhwabirwa owa hakuhi
spontaneous-speech-koo-50692.mp3	Thukayibweka esyambulho omwabanywani bethu isyathuwathikyaa eribathwala omomathendekero	Thukayibweka esyombulho omwa banywani bethu isyathwathikya eribathwalha omwa mathendekero
spontaneous-speech-koo-50693.mp3	Thukasyoghaya omu amaghetse ne sabuni obuli saha syamakyina isabya isinahenirye obulikiro	Thukasighoya omwa maghetse ne sabuni obulisaghasyama kyina esyaleka eribya isinahenirye okwa bulikyiro
spontaneous-speech-koo-50695.mp3	Thukabalholererako omwamibere eyihundukireho okwabu abiwene eribaha obuwathikya neribaha ebindu ebya bule	Thukabalholhererako omwa mibere eyihundukire okwabu abiwene eribaha obuwathikya neribaha ebindu byabuli
spontaneous-speech-koo-50696.mp3	Thukalya ekyerigholho wabirighunza iwasaba neru iwayakesya	Ghukalya ekyerigholho wabirighunza iwasaba neryo iwakesya
spontaneous-speech-koo-50697.mp3	Banganakolha obulime ibakolha nemibiri eyobuyonjo ngeryoya esyanjimba eryoya esyabakuli neriramya omukama	Banganakolha obulina ibakolha nemibiri yobuyonjo ngeriwe esyangyimba ngeriwe esyobakuli nerirami omukamu
spontaneous-speech-koo-50698.mp3	Bakasatha omupira ibigha nama ah hothole ibigha nerikania na bandu ndeke	Bakasatha omupira ibigha namahotolhe ibigha nerikanyana nabandu ndeke
spontaneous-speech-koo-50699.mp3	Erikalha na bandu ighunabasi ndeke kandi iwikalha nabu omu bughuma ndeke kandi imwabya imuna sene omu malhambo wenyu	Erikalha nabandu ighuna abulhwesi ndeke kandi iwikalha nabo omubuhuma ndeke kandi mughumunasema omwa malhambu wengi
spontaneous-speech-koo-50701.mp3	Atholere inyakolha engulhakulhana omwa bulhambo neriletha obuholho omwa bulhambo neribugha ndeke nabattaka bomubulhambo obwo	Atholere inakolha engulhakulhana omwa bulhambo neriletha obuholha omwa bulhambo neribandika enabataka obo omwa bulhambo obo
spontaneous-speech-koo-50702.mp3	Thukalya ebyalya ebikathuha amani ibyaleka ithwa kolha ndeke... no sound... ebyalya ebyo thukatirimirabyo omu malhambo wethu	Thukalyubyalya ebikathuha amani ibyaleka ithwakolha ndeke keghe ibyathulami okwa malhwere keghe ibyalya ebyo thukayirimirabyo omwa malhambu wethu
spontaneous-speech-koo-50704.mp3	Thutholere ithwabasikya omwa bipindi byethu kandi ithwayitheka boko obathweghesya ebya kera omwa bipindi byethu	Thutholere ithwabasikya omwa bipindi byethu kandi ithwayithekaboko ibathweghesya ebyakera omwa bipindi byethu
spontaneous-speech-koo-50706.mp3	Bakaghulha edawa eywrifukirira okobirimwa neryo iyaleka amalhwere Indiana erisako nobuhuka	Bakaghulha eddawa eyerifukirira okwa birimwa byabo neriyaleka amalhwe erinaghani byasako nobuhuka ibwaghani byasako omwa malima wabo
spontaneous-speech-koo-50707.mp3	Iwakesya omwakatimba kemibwa kandi iwanya amaghetse awahenirye awathemu amalhwere manene nobuhuka	Iwakesya omwa katimba kemyuba kandi iwanywa amaghetse awahenirye awathe malhwere manene nobuhuka
spontaneous-speech-koo-50708.mp3	Eribasikya neribaramukya ndeke nerbakolhamu banywani bethu nerikolhongana nabo ndeke omu malhambo wethu	Eribasikya neribaramukya ndeke neribakolha mwa banywani bethu nerikolhangana nabu ndeke mwa malhambu wethu
spontaneous-speech-koo-50709.mp3	Nimuleka iwakania nayo erimweghesya emitse eyiwene amaghana ebyawukamweghesaya iwamuleka inaghana eribya isyangathasyabya munyoni wawu	Nimuleka kutse iwakania nabyo erimweghesaya emibwe eyuwene amaghana ebyawukamweghesaya iwamuleka inabya eribya isitsangasa byamunwani wawu
spontaneous-speech-koo-50710.mp3	Rikabasaya okwa malhwera awangabere inakibahamba omwa bulere bwabu ibyaleka ibakulha ndeke no buholho	Likabasaghaya okwa malhwere awangabere inyakibahambwa omobulere bwewe byaleka ibakulha ndeke nobuholho
spontaneous-speech-koo-50712.mp3	Omwisi munene omwisi munene embulha nene na malima erighana eri eryerya ebyalya bya ndeke	Omwesi munene omwesi munene embulha nene namalima erighanirirya ebyalya byandeke
spontaneous-speech-koo-50713.mp3	Thukaa ngabirayayo obulikiro nerisumurayo obuli kiro ikyaleka iyabya eyinahenirye nerilimirira eyihya syayo	Thukabya ngabirayayo obuli kiro nerisumurayo okwa buli kiro ekyaleka eyebya iyinahenirye nerilimirira eyihyasyayo
spontaneous-speech-koo-50715.mp3	Bikasondekania abalimi ibabasorokerya haima ibyabeghesya okwabulimi neryo iberya ndeke	Bikasonda kusondeka nayo abalimi bahaghuma ibyabasorokerya haghuma ibyabaghesya obulime obuwene neryo abalimi beri ebyalya ebyabundeka
spontaneous-speech-koo-50716.mp3	Sikaleka ibaminya aheritsukira erisubura lyololyolo eritasuka lyolo ibarunda ibatunga esente ndeke omusyasuburu syabu	Sikaleka ibaminya aheritsukira erisubura lyolholyolho eritsuka lyolho ibarundi bathunga esyosente ndeke omwa syasuburu syabo
spontaneous-speech-koo-50719.mp3	Kikaleka iwikalha ndeke nabandi bandu omwabulhambu bwenyu kandi iwigha eriyikolera emibiri eyoosi	Kyikaleka iwikalha ndeke na bandi bambi omwa bulhambu bwiyo kandi iwiwigha eriyukolera emibiri eyoosi
spontaneous-speech-koo-50720.mp3	Bikaleka ithwayisaya amalhwere awo omutsutsa owakasira okwa maghetse awakyinire ekyangaleka ithwasiba aha henirye okwa bithero byethu	Bikaleka ithwayisaya amalhwere ngo'omutsutsa owakasira okwa maghetse owe kyinire kyekyangaleka ithwasibahenirye okwa bithehero byethu
spontaneous-speech-koo-50721.mp3	Ngindi sabya ingamabiribya omundu oyuwene kundi ibwa ngendisabya ingamabirikulha ingamabirithunga nesyosent omwamibiri eyongakolha	Ngisabya ingamabiribya omundu owuwene kundi bangisabya ingamabirikulha ingamabirithunga ne sente omundu ibyangakolha
spontaneous-speech-koo-50722.mp3	Emyatsi tukathungirayo okwasyaradio erilhaba omwanbandi ithwathungirayo erihayo omwanbandi abalhbi bakthwubwirayo abalhvi abakathulhabako omwamalhambo wethu	Emyatsi thukathungirayo okwasyerebyo erilhaba omwa bandi ithwathungirayo erihayo omwa bandi bakathubwirayo abalhabya abakathulhaba okwa omwa lhombu wethu
spontaneous-speech-koo-50724.mp3	Batholere iba somesya abandu bomwa bulhambu ebibuya ebikalhwa omwe ribya iwabirisoma nge ribyahu ndeke nerigha erisoma ne rihandika nuku abandu ibigha ndeke omughasu we kyisomo	Batholere ibasomesya abandu gomwa bulhambu ebibuya ebikalhwa omweribya iwabirisoma neryo ibyaho ndeke neryaya erisoma nerihandika nuko abandu ibigha ndeke omughasu we kisomo
spontaneous-speech-koo-50725.mp3	Thukabya ithukayisaghaya erighabiea amalwera ethi okwabu abathuthimbireku	Thukabya ithukayisaya erighabira amalhwe erethu okwabo abangabya ibathuthimbireko okwibali hakuhi nethu ekyo ekyangaleka ithwasahera hali athwalhwalha abandu abathuthimbireko
spontaneous-speech-koo-50726.mp3	Kikalheka ibathunga obunywani kwehi omukagho ibo basanabasana kikalheka ibasomera haima omwamathendikero neribegherana ndeke	Kyikaleka ibathunga obunywani kwihe omukaghu ibo basana basana kyekyangaleka ibasomera haghuma omu mathendekero neribeera nendeke
spontaneous-speech-koo-50727.mp3	Thutholere ithwakole ibithongole enikathutheka haghuma ebyeribika neribwekulha esyosente niku ithwabya ithuneho omwabuholho ndeke nebindu byethu	Thutholere ithwakolha ebithongole ebikathutheka haghuma ebyeribika neribwekulha esyosente nuku ithwathuneho omwa buholho ndeke omwa lhukindi byethu
spontaneous-speech-koo-50728.mp3	Bikaletheribawa naba abaghendi abe sya mutoka eribya bakaghendaya isibali ndeke abandi bakaghendaya ibana thamire nabandi ibaghendya ibana ghotsere bakakolha kutsibu kyekikaleka	Bikaletheribawa naba baghendya ebyesyomutsoka eribya bakaghendaya isibali ndeke abandi bakaghendaya ibanathamire nabandi baghendya ibanawathere bakakolha kutsibu kyekyikaleka
spontaneous-speech-koo-50729.mp3	Bakapona kutsibu kusangwa embali yitjolere iyambalibwa nabo abalhume butsire abambesa Bakapona kutsibu kandi bakabugja bati omumbesa oyo amabya muyaya kandi siawithe engeso	Bakaponakutsibu kundi kusangwa embali yitholere iyambalibwa nabo abalhume nesibirabambesa bakaponakutsibu kandi bakabwamba omumbesa oyo amabya muyaya kandi sawithengesu
spontaneous-speech-koo-50730.mp3	Kundi ibwa obukoni obwakabonde bukitisaya ibwaleka abandu ibaholha kandi ibabonda ibaghana eribya omwasyambera esyowene kyekikalheka abandu ibabusaghisya kutsibu	Kundi ibwa obukoni bwakabonde bukithisaya ibaleka abandu ibaholha kandi ibabonda ibane byomwa syambere siwene kyekyikaleka abandu ibabusayi syakutsibu
spontaneous-speech-koo-50731.mp3	Kyamabirileka abandu ibakolha erihimba amanyumba awiwene erimbalha ndeke nerigha emibere eyiwene kyamabirithukolha ndeke omwa malhambo wethu	Kyamabirileka abandu ibakolha ebiwene erihimba amanyumba oyuwene nerimbalha ndeke neriyambi bere yiwene kyamabirithukolha ndeke omwa malhambu wethu
spontaneous-speech-koo-50734.mp3	Ngabirindiliira ndeke keghe ingakolha kutsibu eribithunga omwa bulime no mwi ghulha kyekya ngaleka ingabi birindirira ndeke neri birinda	Ngabirindirira ndeke keghe ngakolha kutse iwe eribithunga omwa bulime nomwighulha kyekyangaleka ingabilindirira ndeke neribirinda
spontaneous-speech-koo-50736.mp3	Sikaleka iwaghenda omwa bandu ighunahenirye ndeke ke isyakuthambya okwa malhwere owangasira eribya esyonjjimba sikabya isinakyinire nge kolera nomutsutsa	Sikaleka iwaghenda omwa bandu ighunahenirye ndeke keghesyakuthambya okwa malhwere awangasira eribya esyangyimba sikabya isinakyinire ngekolera nomutsutsa
spontaneous-speech-koo-50737.mp3	Erikehya likakuwathikaya erithibitha okwa syandwalha esikasira omwirya esukali nene omwa buyingo bwaghu	Erikehya likakuwathikaya esyerithibitha okwa syandwalha esikasira omwirye esukalinene omubiwengo bwawu
spontaneous-speech-koo-50738.mp3	Kikaleka abandu ibathikala omwabuholho kikaleka abandu ibabya mwamalhwa manene	Kyikaleka abandu ibathikalha ndeke omwa buholho kyekyangaleka ikyabya kibi abandu bakabya mwa malhu wa manene
spontaneous-speech-koo-50739.mp3	Thukakolesaya esyottodoba esyakando thukakolerya omwa kiro esaha yikabya eyiri omwirima	Thukakolesaya esyottodoba nesya kando thukakolherya omwakilhu esaha yikabihirya omwirima
spontaneous-speech-koo-50740.mp3	Thukakolesaya etapu kandi ithwa thehera noko syanyusi ithwa tsumba ghu nuku iniwana erisagha amalhwere	Thukakolesaya etapu kandi ithwathehera nuko syonyusi ithwathumbawo nuko iniwana erisagha amalhwere
spontaneous-speech-koo-50741.mp3	Bali omwapindi ebithiemo enethiwaka kyekyangaleka ibalemwa eribana obiherezya buhyaka nerikulhakulhania ebya'mengae abu	Ibali omwa bitindi ebithemu ini thuwaka kyekyangaleka ibalemwa eribana obuyiribya obubyaka nerikulhakulhania byamenga abo
spontaneous-speech-koo-50743.mp3	Bakathunga erisenderwa amalima wabo ebyalya bya balimire ebyatsanda neru bakwa enzalha nene	Bakathunga erisenderwa amalima wabo ebyalya ibyabwalimira ibyatsanda neryo ibwakwinza lhanene
spontaneous-speech-koo-50746.mp3	Mubwaleke esyasubu esyosi syamimana kundi bwa sihabya erisubura sihali erighenda so abandu musyabasubya ahisi syamaleka ibasuba banakwa	Omubwaleka esyasubura esyosi syamimana kundi ibwa sihabya erisubura esihali erighenda iswabandu musyabasubyahisi isinabaleka ibasuba banaku
spontaneous-speech-koo-50749.mp3	Byamabirireka eryuba iryakanyirira kutsibu omwamalambu keghe lyamabirireka embulha iyabula omumalambu wethu	Lyamabirileka eryubirya kanyirira kutsibu omwa malhambu keghe lyamabirileka embulha iyabulha omwa malhambu wethu
spontaneous-speech-koo-50750.mp3	Ebiro ebinene thukahera emithi ithwahera ne'ebirimwa nebyalya ebyeriryako	Ebiro ebinene thukahera emithi ithwahera nebirimwa nebyalya ebyeriryako
spontaneous-speech-koo-50751.mp3	Ebyalya ebikaghunza byamabulha thukaghulha okwaba okwabo ababiwitheko ibyathuwathikya eribyaho ndeke	Ebyalya ebikathungza byamabulha thukaghulha okwaba okwabababiritheko ebyathwathikya eribyahondeka
spontaneous-speech-koo-50753.mp3	Thukathunga esyombene esyonde esyombunu esyongoko syesikathuwathikaya	Thukathunga esyombene esyonde ne syombunu ne syongoko syasikathuwathikaya
spontaneous-speech-koo-50755.mp3	Likaleka iwi kalha bobuholho noku malhwere awa... Poor voice	Lhikaleka iwekalha nobuholho byakusayi syanoko amalhwere webya iwekalha omwithendiyowa
spontaneous-speech-koo-50756.mp3	Yikaleka abandu ibikalha omwa buholho kandi yabathekathekania omwa miyi yabu	Bikaleka abandu bikalha omwa buholha kandi abathekathekania haghuma omwa miyi yabu
spontaneous-speech-koo-50757.mp3	Wukaluhuka iwakesya iwayitakanizirya eyindi mibiri eyomwasindi esyosaha	Ghukalhuhuka iwakesya iwayithekanizirya eyindi mibiri eyo omwa simbi syosaha
spontaneous-speech-koo-50758.mp3	Thutholere ithwanaba buli kiro kandi ithwakolesya esabuni ndeke	Thutholere ithwanaba obulikiro kandi ithwakolha esyasabuni ndeke
spontaneous-speech-koo-50759.mp3	Thukahera ebihimba ebikusa ebinyobwa esyo mboko me mithi	Thukahera ebihimba ebikusa ebinyobwa esyomboko ne mithi
spontaneous-speech-koo-50760.mp3	Ngasoma ebitabu byayi ingasaba oku Nyamuhanga neryo inga kesya	Ngasoma ebittabu byayi ingasaba oku Nyamuhanga neryo ingakesya oku Nyaro
spontaneous-speech-koo-50762.mp3	Yikabeyesaya emitse eyiwene iyaleka ibikalha omobulho nabandi Kandi ibabyabanawithe obughuma ibo basanabasana omomibiriyabo	Bikabeghesaya emitse eyiwene keyaleka ibikalha omwa buholho nabandi kandi ibabya ibanawethu obughuma ibo basana basana omwa bibiri yabo
spontaneous-speech-koo-50765.mp3	Nisinene okwa nguda kandi isyo silhobire omwa beyi kya kyikaleka ithwasikolesya kutsibu kutsibu	Nisinene okwanguda kandi isyo silhubire omwa bayi kyekikaleka ithwasikolesya kutsibu kutsibu
spontaneous-speech-koo-50766.mp3	Atholere Ina wathikya abalema eribaha ebye erikolesya ebyo bule neri basomesya ndeke ibane nabandi	Atholere inyawathikya abalema eribaha ebyerikolesya ebyo bule neribasomesya ndeke ibane na bandi
spontaneous-speech-koo-50767.mp3	Atholere inalya ebyalya ebyuwene nge behimba na mathe ne soya	Atholere inalya ebyalya ebiwene ngebihimba namathi nesoya
spontaneous-speech-koo-50769.mp3	Akaleka imwakulhakuranira hawuma kandi imwanzana Kandi imune banyoni omubulhambu	Akaleka imwakulhakulhanira haghuma kandi imwanzana kandi imwabya ighumasyera banywani omobulhamo
spontaneous-speech-koo-50770.mp3	Ghumughulhu owangaaaghunzirako erisoma lyaghe mungatsema kutsibu ke mungasima kutsibu namani manene	Womuhulhu owangaghunzirako erisoma ryaghe mungatsema kutsibu kemungasi makutsibu namani manene
spontaneous-speech-koo-50771.mp3	Bwakalha nabathwaniri babo kandi bakasibalithunga eshodawa sikaghunza erilhwa omugavumenti ishaleka ibathakolha ndeke imibiri yabo	Bakalhwa nabathwaniribabo kandi bakathwalithunga esyadawa esikaghunza erilhwa omwa gavumenti isyaleka ibathakolhandeke emibiri yabo
spontaneous-speech-koo-50772.mp3	Bakalima nabandi basubura nabandi babya omwa bitebe bikabwe ebikabweka neribwekulha ikyaleka ibathunga esyasente esyerikolesya	Bakalima nabandi basubura nabandi babi omwa bitebe ebikabwika neribwekulha ekyaleka ibathunga esyosente esyerikolesya
spontaneous-speech-koo-50773.mp3	Thukakoleseya esisuku ithwakolesya nemihamba ne bipanga omwa mibiri yethu omwa bulime	Thukakolesaya esisuka ithwakolesya nemihamba nebipanga omwa mibiri yethu omwa bulimi
spontaneous-speech-koo-50774.mp3	Thukayirimirabyo omwamalhimawethu nibindi ithwabighulha ebyathuthakoka erilhimaomwamalhima	Thukayirimirabyo omwa malima wethu nebindi ithwabighulha ebyathutha thoka erilima omwa malima
spontaneous-speech-koo-50775.mp3	Kyikaleka abandu abali omwa kyipindi ibakulhakulhana ibabya ndeke ibalya ndeke ibathunga esente ibakolha emibiri yabo isibawithe etabu yosiyosi	Yikaleka abandu bali mwa kyipindi bakulhakulhana ibabya ndeke ibalya ndeke ibathunga esente ibakolha emibiri yabo isibawethetabo yosi yosi
spontaneous-speech-koo-50777.mp3	Mungayowa ndeke Kundi bwa mungathoka erikania nabanyoni bayi abatabya nahakuhi iningakanaya nabo ndeke mungayowa ndeke kighi obunywani obunywani mubwabya ibuneho ndeke nahatya	Mungayowa ndeke kundi ibwa mungathoka erikanyana bwanyoni bayi abathabya hakuhi ingakanabya nabo ndeke mungayowa ndeke keghe obunywani mubwabya ibunahwa ndeke nahati
spontaneous-speech-koo-50778.mp3	Kyabirileka amarwa inakeha omwakyihugho kino kundi syamabirithutheka haghuma haghuma omwabutsema kyabirileka ithwasighara ithune banwani omubulhambu bwethu	Syamabirileka amalhwa inakeha omwa kyihugho kyino kundi ibwa syamabirithutheka haghuma haghuma omwa busime kithwabya ibireka ithwasighalha ithunabanywani omwa bambu wethu
spontaneous-speech-koo-50780.mp3	Kyikaleka iwaminya ngakughumene omwa buyingo bwaghu nuku iwa yilhabirira ndeke erisagha obulhwere bwa kabonde	Kyikaleka iwaminya ngoku wimene omwa buyingo bwawu nuko iwayilhabirira ndeke erisagha obulhwere bwakabonde
spontaneous-speech-koo-50781.mp3	Lyerikania nayo erimughumya erimukolha mwamunywani nerimubwira ebibuya ngokwakolhe erimulhusya omwabulhumi obu	Lyerikania nayo erimughumya nerimukolha mwamunywani nerimubwira ebibuya nga wukakole erimulhusya omwa bulhume obo
spontaneous-speech-koo-50782.mp3	Akaleka iwaminya ngakuwimene obuyingo bwaghu ngabulibuthi kandi iwaminya ngakuwangayirinda okwa syandwalha esyangabya isikakwasira omo buyingo bwaghu	Akaleka iwaminya ngokuwimene obuyingo bwawu ngabulibuthi kandi iwaminya ngokuwangayirinda okwa syondwalha esyangabya isikakwasira omu buyingo bwawu
spontaneous-speech-koo-50784.mp3	Bukaleka andu ibahwa amaha erikolha ebindu ebyanga thwalha obuthuku bunene kundi ibwa bakabya ibanalindirire olhuholho	Bukaleka abandu ibahwa amaha erikolha ebindu ebyangathwalha obuthuku obunene kundi ibwabakabya ibanabalindirire olhuholho
spontaneous-speech-koo-50785.mp3	Batholere ibaghesya abana babo eribyahu ndeke neririthunga abanywani abiwene abangabathwalha omwanzira eyihikerere	Batholere ibagesya abana babo eribyaho ndeke nerithunga banywani abiwene abakabathwalha omwanzira eyihikerere
spontaneous-speech-koo-50786.mp3	Thutholere ithwabugha ndeke nabandu ithwathunga abanywani abilwene nuku ibathukakingirira ahali abandi abangathuthwala ahali abandi abali ndeke	Thutholere ithwabugha ndeke nabandu ithwathunga banywania biwene nuko ibathukangirira ahalya abandi bangabya ibangathuthwalha ndeke
spontaneous-speech-koo-50789.mp3	Erithahya omukali mughuma kyikaleka iwamutsomana ndeke Kandi iwikalha nayu ndeke imwanzana nayu ndeeke Kandi imwakulhakulhana ndeke	Erithahya omukali omughuma kyikaleka iwamuthwama na ndeke kandi iwikalha nayo ndeke imwanzana nayo ndeke keimwakulhakulhana haghuma nayo ndeke
spontaneous-speech-koo-50792.mp3	Atholere inahulikirira ebyabandu bakabugha inabakolera engulhakulhana inakolengana nabu ke inabasikya	Atholere inahulikirira ebyabandu bakabugha inabakolera engulhakulhana inakolhangana nabo inabasikya
