audio_file	reference	hypothesis
spontaneous-speech-sco-31044.mp3	Aye I’d’ve loved to have been a professional gymnast I used to when I was young do flips but- and cartwheels but no you know professional And years ago we- the opportunities are different nowadays you know we didnae have these kind of a classes to go to But anyway I did take the opportunity when I was in my forties A gymnastics coach of the kids told me I should go to an adult class in Bellahouston So I did I decided to go and um there was a great wee coach Hazel She was professional And she encouraged me- I s- I told her I’d love to do flips She says well you’ve got the physique you’ve got the energy So she was so good at helping me to visualise going into this ball pit- we’re on a trampoline so I’m jumping the trampoline and she's just visualise a dolphin and it helps you flip into the- so you’re flipping into the ball pit What a feeling She was so good you know that encouragement At first I was all over the place Anyway so that was great to get that opportunity	I had a love to been a professional gymnast I used to when I was young do flips but- and cartwheels but no you know professional And years ago we- the opportunities are different nowadays you know we dinnae have these kind of eh classes to go to But anyway I did take the opportunity when I was in my forties a gymnastic coach of the kids told me I should go to an adult class in Bella Houston so I did so I decided to go and um there was a great wee coach- Hazel she was professional and she taught me how to do flips and I loved it Hazel was a great coach and she taught me how to do flips and I loved it
spontaneous-speech-sco-31052.mp3	My life right now is actually good Can’t complain much I’ve hit sixty I’m in the sixty club and I’m quite chilled I just take each day as it comes I live in the present I don’t look back I don’t look forward I just enjoy each moment as it comes because when you get to a certain age in life you don’t take your time for granted You actually live in the moment each day	My life right now is actually good Can’t complain much I’ve hit sixty I’m in the sixty club and I’m quite chilled I dost take each day as it comes I live in the present I don’t look back I don’t look forward I just enjoy each moment as it comes because when you get to a certain age in life you don’t take your time for granted you actually live in the moment each day
spontaneous-speech-sco-31055.mp3	I would say internet because it’s quite educational if you need to find something out you can just go into internet Google is a great one as well Google Maps for driving getting you to a destination So that’s gr- you know I think all these- it’s got a great advantage th- the technology that’s moved on Um and that is you know really educational	I would say internet because it’s quite educational If you need to find something out you can just get into internet Google is a great one as well Google Maps for driving get you to a destination So that’s gre- you know I think all these- it’s got a great advantage the- the technology that’s moved on um and that is you know really educational
spontaneous-speech-sco-31061.mp3	When I was young with- growing up with my siblings my dad- because we came from the boxing family- my dad would put me in a ring when I was young with my brothers to fight Could you believe that Anyway it helped me to be- 'cause I was a tomboy with five brothers and then I've got a twin so if there was anybody bullying my twin I was always told to sort them out So really I had to always win the fights But growing up with my brothers I would try my best to win a fight because I was determined 'cause my dad made me feel “you can do it hen you can do it”	When I was young with- growing up with my siblings my dad- because we came from the boxing family my dad would put me in a ring when I was young with my brothers to fight could you believe that Anyway it helped me to be- ‘cause I was a tomboy with five brothers and then I’ve got a twin so if there was anybody bullying my twin I was always told to sort them out So really I had to always win the fights But growing up with my brothers- even though they were- they were always bullying my siblings I still had to win them over in the fights and I still have it now ‘cause I was a bully and I had to win them over But my dad was a bully and he was a bully in the sense that when I was young he used to beat me up and I was always told to sort things out and be a better person and a better person than I am today ‘cause I was a bully and I was a bully in my own right and I was a bully in my own right and I was a bully in my
spontaneous-speech-sco-31069.mp3	A perfect weekend for me would be chilling Actually I’m an extrovert right and I’m a people person but see at the weekend because of where I’m at noo in my life I just love peace and tranquility and going a wee walk in the park you know seeing nature just chilling The silence is golden as they say and for me that’s an ideal weekend Just to enjoy nature going a walk and then chilling at night if- I love watching Strictly at the weekend when Strictly’s on	A perfect weekend for me would be chilling Actually I’m an extrovert right and I’m a people person but see at the weekend because of where I’m at and in my life I just love peace and tranquility and going a wee walk in the park you know see nature just chilling as- the silence is golden as they say And for me that’s an ideal weekend just to enjoy nature going a’ a’ walk enjoy the nature the people that’s there and you know just chillin’s the best
spontaneous-speech-sco-31073.mp3	One of my best holidays I’ve been on was taking all my kids to Florida ‘Cause all their birthdays fell in the month of April apart fae the older daughter that was February And see the ad-adventure of getting a' their passports and getting them prepared for this holiday- oh my god and their wee faces in the theme parks that was just for me made the holiday Just the happiness on their faces Every day we went to a theme park and they had a ball and I had a ball knowing that they were having a ball So that was priceless that holiday That was one of my best holidays	One of my best holidays I’ve been on was taking all my kids to Florida ‘cause all their birthdays fell in the month of April apart from the older daughter it was February and see the adventure of getting au their passports and getting them prepared for this holiday Oh my god and their wee faces in the fiend parts That was just for me made the holiday just the happiness on their faces Every day we went to a fiend part and they had a ball and I had a ball knowing that they were having a ball so that was pretty amazing and I had a ball getting ready for their next holiday and I had a ball getting ready for their next holiday and I had a ball getting ready for their next holiday
spontaneous-speech-sco-31076.mp3	Growing up what I always wanted to be when I was older was um a business person You know when I was eighteen I ran my brother’s pub so I- practically I was running his pub fae a very young age But then I settled with my family and life wasnae put on hold because they were my life you know ‘cause if you say your life’s on hold ‘cause of kids that sounds really negative so they were my life And in between that I- I educated myself you know with different courses went and did a degree course in co-community education So it was great learning psychology sociology a' these different things in life and I think growing up when I was younger noo looking back I think I’d like to have been that pyscholo- psychology and something to do with development growth and development in children	Growing up what I always wanted to be when I was older was um a business person You know when I was eighteen I ran my brother’s pub so I- it- practically I was running his pub fae a very young age but then I settled with my family and life wasnae put on hold because they were my life You know ‘cause if you say your life’s on hold because of kids that sounds really negative so they were my life And in between that I- I educated myself you know with different courses and in between that I was a teacher as well so yeah I think that was my life My dad was a carpenter you know he was a carpenter and my mum was a carpenter as well and we both were carpenter-givers and we both worked in the fields and we both worked in the fields So yeah I think my life was more about the family than about my life So yeah I think my life was more about the family than about my life
spontaneous-speech-sco-31080.mp3	One of my favourite books I loved was The Astonishing Powers of Emotions My doctor recommended it years ago and one of my daughters found it for me We couldnae get it but she got it on Amazon Once again thanks for the internet Anyway this book was priceless She says to me “the book’s for you mum and only you” ‘cause when I read a book it’s no aboot the person that I- that I’m putting up that’s wrote the book it’s aboot I get the person ‘cause they understand how I’m wired And The Astonishing Powers of Emotions it’s upstream come downstream and float your boat	One of my favourite books I loved was The Astonishing Powers of Emotions My doctor recommended it years ago and one of my daughters found it for me We couldnae get it but she got it on Amazon once again thanks fae the internet Anyway this book was priceless She says to me “the book’s for you mum and only you” ‘cause when I read a book it’s no about the person that- that I’m putting up that has wrote the book it’s about I get the person that I like and I love it So I bought it last year and I love it to this day and I would love to get it back I love it for a hundred grand eh my daughter loved it so much that we got it back a hundred grand a year ago and I love it to this day and I love it for a hundred grand now that I have it back I love it for a hundred grand now that I have it back
spontaneous-speech-sco-31124.mp3	One of the times in my life I felt a real moment of joy was when um- there’s been so many things but this one stands oot for me My friend asked me to do this live play and I’m thinking oh my god the monologue was so long thinking how am I gonnae get that into my head these lines And do you know it was amazing the joy that I felt because I’ve no got a photographic memory you know so I had to have a Dictaphone- read Dictaphone listen and somehow I got that monologue in And it- that- just- see just that feeling of joy that I accomplished something that I thought I couldn’t do that was amazing	One of the times in my life I felt a real moment of joy was when um there’s been so many things but this one stands out for me My friend asked me to do this life play and I’m thinking oh my god the monologue was so long Thinking how am I going to get that into my head these lines And you know it was amazing the joy that I felt because I’ve no got a photographic memory you know so I had to have a dictaphone read dictaphone listen and somehow I got that monologue in And that- just that moment of joy was amazing and I feel it every day when I think about it and I feel it when I think about my friends and my family and my friends that were there when I was younger and I think to myself well I wish I’d been there when they were and I do think that as well and I think about it every day when I think about it and I feel so much joy from that moment And you know I’ve got that moment in my life where I’
spontaneous-speech-sco-31127.mp3	I lo- I worked in this hotel years ago and honestly it was amazing ‘cause I’m a people person and it was so life-giving Anyway the thing I really loved aboot it was you know you’re seeing people happy you’re making them feel good But th- the other side what I didnae like was people that you worked with the employees Some of them had these titles right and they would abuse it It was like power trippers and I would always challenge them ‘cause I would look oot for the young and the underdog And that’s the thing I really did not like the way people thought they could treat people because they had this power ‘cause of some status to their title of the job	A lot- I worked in this hotel years ago and honestly it was amazing ‘cause I’m a people person and it was so life-giving Anyway the thing I really loved about it was you know you’re seeing people happy you’re making them feel good but th- the other side of it I didn’t like was people that you worked with you’d- the employees Some of them had these titles right and they would abuse it It was like power-trippers and I would always challenge myself- I would look out for the young and the underdog So I would look out for the young and the underdog And then when I went in for a meal with the people that were there and they were- they were quite happy and they were quite supportive and I liked it I liked it when they would- they would help you out if you needed anything And then when I went in for a meal with the people that were there they were very kind And I liked it when they would- they would help you out if you needed anything And then
