audio_file	reference	hypothesis
spontaneous-speech-kcn-22106.mp3	Ah akil wesif teriga te akil al ita gi beri ya akil yoyote al gi awun nafsi taki gi mma bi jib neta madhar yoyote ama bi jib neta ayan fi gildu ama bi jib neta ayan yoyote ab bi jib neta problem fi gildu yani akili al gi awun afiya taki al mma bi jib neita athar al batal	Aa akil wosif teriga ta akil ta al ita gi faidhu ya akil yote al gi awun nafsi taki gi ma bi jim neta ma dhara yote ama bi jim neta ayan fi gildu ama bi jim neta ayan yote al bi jim problem neta fi gildu yani akil al gi awun afiya taki al ma bi jim neta
spontaneous-speech-kcn-22127.mp3	Ana agder akul akil baraa baraa Akili Milan	Akil al ana gi al akul ya akil ya yote alam ayan milan wu akil gi jib akil la fi bara bara al gi jib ayan fi gildu kasi akil al ana gi al akul ana gi akul akil al bi jib afi ayan al ma gi jib nana ayan ya yote fi gildu ja ayan sikul ya tu ayan al gi jib gi amur afi gi nana sikul
spontaneous-speech-kcn-22154.mp3	Taalim gi raba be gi jib fahma naa muja fi mujtamiya mujtamiya yan gi raba anas anas gi wasa fi sika al ma al mma gi raba anas al gi arija anas wara yani gi amurugu a anas min fikira te awiri gi wedi anas fi fikira al gidam al bi raba anas anasbi raba bele al gi raba	Alimu taalim gi raba be gi jib faham ana mujita fi mujitamiya mujitamiya yani gi raba anas anas gi wasa fikra al ma gi raba anas fikra al gi arja anas wara yani gi amur gi anas fi fikra taawiri gi wedi anas fikra al gidam al bi raba anas al bi raba bene bi raba
spontaneous-speech-kcn-22169.mp3	Ana ma gi hafiz gurus tai fi bank yani sabab to gurus tai bank ah fogo rufa ta maisha dukuru ah deen ab tai ma gi rudu rufa yani ta sun ya gi zidu fi ras ta ya gurus ab tai ana gi hafiz fi bank ma	Ana ma gi adu gi gulus tae fi banku yani sabab to gulus ta banku a fogu guluswa ja ma guluswa dukur wu wu adina fi tayi ma gulu gi guluswa kalam asas wu no fi rizi du fi rashi gulus ta ya guluswa fi tayi ana gi ala fi rizi fi banku
spontaneous-speech-kcn-22190.mp3	Lib al yal gi alab fi ummah tayi libu al gi amsuku badu ma terebiya tomon yani ma terebiya tomon ma dasturi tomon yani lib al gi alim omon terebiya tomon sun ya aju fi terebiya tomon terebiya tomon gi raba kefin ma hafiz lib ab gi jib hafiz terebiya tomon ma dasturi tomon fi ummah tomon	Ali al gi ala fi matai libu al gi anis bi badi ma terebiya tomon yaani ma terebiya tomon ma dasuri tomon yaani li libu al gi ira alimu mon terebiya tomon ligo suniya ajif terebiya tomon terebiya tomon gi gi raba kefin ma hafiz libu al gi jib al gi weri na ma hafiz terebiya tomon
spontaneous-speech-kcn-22227.mp3	Teriga al ah teriga al madrasa fi kariya tai saadu yal ya yani amurugu zaman milan mon gi gai kidi fi agara madrasa mon gi agara deeni tomon wu fi deeni de ya zatu gi alim terebiya yatu ya fa kede omon gai Mo kede ishi fi be fi mujtamiya ma fi bele yani madrasa gi fata muku ga amurugu ita min kalam al batal gi wedi ita fi kalam al nesiya kalam al kan ta arufu maa te gaaruf kalam al kan te gi soo fi aruf mma ga awun ita te gi soo sunu te gi wasa min uwo	Alim wu ya tu te riga alim wu ya tu te riga al madrasa fi kariya te saabi yal ya yani amur gu zama al milan mon gi fi kidi fi gara madrasa mon gi gara dini tomon fi dini de ya zat gi alim te ridia ya tu
spontaneous-speech-kcn-22260.mp3	Kalam al kubarin te deen soo fi umma tena taulan raba deen tomon deen tena tomon tena me te anas kulu ta tinin ya geeru fahma yan amurugu fahma tena min fikira ta al kan te awiri arija fahma tena fi sokol al adil ma aruf sabab sunu ya ina fifi duniya in me sabab sun ya jib ina wu saba nare na fi wen wu saba ne gi rua wen wu ina gi rua kefin	Alam al kuban amin tul gi sofu umma taala taulan rabba dini tomon dini tenna tomon tenna amat anas puli ta tenna ya geru fahma yani amr gi fahma tenna min fiqra ta al gan ta wiri ja fahma de ina fi sikala juli ma arufu sabab senu ya ina fi fahma
spontaneous-speech-kcn-22290.mp3	Ah taalim taalim ta ah yani ta daktari yani mustashtfa gi weri ja kum ja gal wala minsh bana mani gi ligo batna bada shar talata ama aruba shar talata ama shar aruba mara wai kede uwo abidu hafidh uwo nafsi to yani hafidh nafsi de kefin ke uwo abidu adul uwo ke uwo aruf ja kwamba kalas saa yoyote weledu kala ja yani adul marifa sunu ya aju uwo sun ya fa kede uwo soo al kabla youm de Tim kede uwo kun logo uwo adul nafsi to uwo kala fi ma kila sokol to falata al bi awun uwo	Ahh taalim taalim ta yani ta doktar yani mustashfa biweri ja kumba ja gal bada min bal maalikul ligo badna shar talat ama aruba shar talat ama shar aruba ma rawai kulu abidu hafidhi nafsi to yani hafidh nafsi deki fi
spontaneous-speech-kcn-22307.mp3	Agder tamli ta awun yani teriga ta awun nafsi taki min muswiba ta prostate ya abidu tamam nafsi taki bediri ke ta aruf afiya taki gi doru kefin sun ya aju uwo wu kanb ta bi ligo kan te endi sun ya neta soo kabla uwo raba uwo jibu mustakbal tan ama uwo jibu ayan al ma bi agder tib uwo de ya teriga te awun ta min musi muswiba ta prote ta prostate	Aa gi der ta awun yaani fi nga awun nafsu ta gi meni musibah ta prostate ya abidu tamam nafsu taki bedir ke taruf afiya taki gudor ke fin suniya aju kan ta bi ligo kal ten suniya aju ke ta soo
spontaneous-speech-kcn-22386.mp3	Stamil simu ana gi stamil simu mar milan ma wai ma tinin yani milan mar milan	Aaah stah min sima ana gi stah min sima mar milan ma wai ma tim yani milan mar milan
