audio_file	reference	hypothesis
spontaneous-speech-hch-31312.mp3	Ne nemaama tukaarieya mayéʼa ʼaixɨ nepɨrekaʼerietɨya nepenekatemaawíetɨya haitɨari paɨ mepɨkateʼuhukai ʼariké ke ri ʼiikɨ kiekari ya ʼaneme pɨtiʼatɨa hiikɨ ya tepɨteʼuhu hiikɨ tukaari tepuweewíxime Paɨ xeikɨ́a	Ne nemaamatukari emaya'a ʼaixɨ nepɨreka'eríetɨ ya nepeneɨkatemaawíetɨya ne haitɨari paɨmepɨkateuhukai e ʼarikeikeri iikɨ kiekari ya'anemepɨti'atɨa hikɨ ya tepeuhuhikɨ tukari tepuweewixɨ paɨxɨ
spontaneous-speech-hch-31313.mp3	Ne nepaapáma mepɨnetsiʼɨhɨritaxɨ meuyuʼaitayuka kaakaɨyarita eh tahetsíe mieme tatuukari meheuwautɨkaitɨ́ mɨixa neputíhui 'ayumieme	Me nepaapama memɨnetsiritaxɨ meuyuʼaitayu ka kakaɨyarita i kahetsiemieme tatuukari meuwautɨkaitɨ me muixa neputiui ʼayumieme
spontaneous-speech-hch-31314.mp3	Takie waɨkawa pɨreuyewetsé Ha xɨka xuawenike ʼaixɨ tepɨteheukutenikeyu waɨkawa tepɨteʼuuximayákakeyu eh xɨka takɨxeeme tixuawenike ʼaixɨ tepɨteheukutenikeyu	Nakie waɨkawa preuyewetsie  axɨkaxɨawénike ʼaixɨ tepɨteukutenikeeyu waɨkawa tepɨteʼuuximayákakeyu eh xɨka takɨxeeme ptixuawenike 'aixɨ tepɨteukutenike
spontaneous-speech-hch-31315.mp3	Takie pɨremawe mmm ˀayumieme tepeyekɨka tetekwaikutɨ ʼuuwa kiekaritsíe naitɨ pɨtixuawe naitɨ pɨtituiya takie xɨka ha hexuawenike muuwa tepeʼuuwanikeyu Paɨ xeikɨ́a	Nakie pɨreemaawe mmm 'aymieme tepeyakɨka tetekwaikutɨ 'ua kiekaritsie naitɨ pɨtixuawe naitɨ pɨtituiya takiexɨ kaha'exuawénike muuwa tepe'uwánike paɨxe
spontaneous-speech-hch-31316.mp3	Ne neteukari pɨnetsiʼukahauxi mɨpaɨ waníu tiuheinɨka tiutahɨawarieka ˀayumieme Xaureme pɨnetiuterɨwáxɨ waníu nemɨkatikuuyenikɨ waníu ʼaixɨ nereuʼeríetɨ nemuyeikanikɨ	Ne neteukari ɨnetsiukahauxi mɨpaɨ waniu tiuheinɨka tiutahɨ warieka ʼaymieme xauréme pɨnetiuterɨwaxɨ waníu iemɨkatikuyenikɨ waníu 'aixi nereu'erietɨ ne nemeuyeikanikɨ
spontaneous-speech-hch-31317.mp3	ʼUneetsi pɨʼɨɨwiyarɨwa mmm pehekwetɨ́ peiʼɨɨwiyatɨ eh ʼeeká hepa pekaʼipitɨátɨ ʼariké ke ri pepɨtimini Paɨ xeikɨ́a	Nunetsi pɨʼɨwiarɨwa pepekwetɨ epeiʼɨwiatɨ  ekayepa pekaipitɨatɨ epe ʼarikekeri pepepɨtimini paɨxeri
spontaneous-speech-hch-31318.mp3	Mɨɨkɨ tsɨ eh teteʼuuximayátɨ eh teneyɨa tepɨtehetimamateke ʼetsiwa tetetuátɨ ya tetenetapareewie Mɨpaɨ xeikɨ́a	Nɨɨkutsɨ e tetene tete'uuximayátɨ e teneyɨa tepɨtetimamateke 'etsiwa tete tetetuatɨyá tetenetapare mɨpaɨxei
spontaneous-speech-hch-31319.mp3	Ne nemanukatsie naitɨ pɨrexuawe naitɨ pɨretuiya yekwá haxi keʼuxa weuráixi mepetuiya tixaɨ pɨkareuyewetsé	Ne nemanukatsie naitɨ pɨrexuawe naitɨ pɨretuiya yakwá haxi e kee ʼuxa wauraixi mepetuiya tixɨaɨ pɨka reuyewetsie
spontaneous-speech-hch-31320.mp3	Ne méripai tɨ nepɨtikuʼeriwákai nepɨtinetaʼɨ́kitɨanikekai pero nepɨkaʼuyɨwekaxɨa maana nepaapa tumiini pɨkaʼuyemanakai 'ayumieme ri nepɨkatiunetaʼɨ́kitɨa Mɨpaɨ xeikɨ́a	Neméripai tɨ nepɨtikuʼeeriwakai nepɨtinetaʼɨkitɨa nikiekai peru nepɨkaʼɨyɨwekaxɨa maana nepaapa tumiini pɨkauyemanakai 'ayumiemeri nepɨkapɨtiunetaʼɨkitɨa mupaɨxeika
spontaneous-speech-hch-31321.mp3	Waɨríyarika ʼuuximayátsika pukaxeiya teiwaritɨ́a eh xapáte pɨtiyukuʼíwawa ʼɨ́kiyate mɨɨkɨ ʼaana ke ri eh ʼaana ʼuuximayátsika pepɨxatɨ́arieni pepɨtitaʼiiwa	Naɨrierɨka 'uuximayatsika pukaxeiya teiwaritɨa eh xapátiɨtiyukuʼiwawa ʼɨ́kiyate mɨɨkɨ 'aana kerim 'aana 'uuximayátsika pepɨxatɨarieni pepɨtita ʼiiwa
spontaneous-speech-hch-31322.mp3	Ne nekɨpáte peukunexɨa taamámata ʼauxuwime wiyari nehexeiyatɨ naitsarie peukunexɨa kauka ri ʼukiratsi nenehɨɨkɨ paɨ nepɨtiutiʼeri	Ne nekɨpátɨ paukunexɨ tamamata haɨxɨmewiyari nexeiyátɨ naitsarie paukunexɨ kaukariʼukixátsi nenehɨkɨ paɨ nepɨtiutiʼeri
spontaneous-speech-hch-31323.mp3	Mmm keʼuxa ʼitsaariyari ne... nepɨweewíwe mɨɨkɨ eh ʼaatsí pɨkaʼuyɨne mɨɨkɨ hakɨɨxari ta xeikɨ́a peikayení maana eh ta tsɨ ri pepɨtikwaʼá Paɨ xeikɨ́a	Nke'uxa itsariari n neueewiiwe mɨɨkɨ  hatsipɨka 'uyɨne mɨɨkɨ hakɨxari taxɨxekɨ peikayenimaanae tatsɨripe ɨtikwa'a paɨxekɨ
spontaneous-speech-hch-31324.mp3	Mmm... Ne ʼinɨari nepetima eh mɨpaɨ eh neʼikuxexeiyátɨ ke mɨreukuʼutɨká maana ʼetsiwa nepeitima ʼinɨári	Neʼinɨari nepetima e mupaɨ ne neikuxexeiyátɨ ke mɨreukuʼtɨka maana ʼetsiwa ne nepeitimaʼinɨari
spontaneous-speech-hch-31325.mp3	Ne nemanúkatsie waɨkawa pɨretuiya yekwaáte xɨmiíte tsapuúte eh naitɨ pɨrexuawe ʼaixɨ tepɨtehekutei Mɨpaɨ xeikɨ́a	Nenemanukatsie waɨkawa pɨretuiya yakwate xɨɨmitetsapute naitɨ pɨrexuawe ʼaixɨ tepɨtekutei mpaɨxe
spontaneous-speech-hch-31326.mp3	Ne nekémari nepɨtiuyenanetɨyeika ʼeena ʼetsiwa mɨtikaʼɨɨrikɨ witáte maata mɨɨkɨ takémari mɨkareuyewautsenikɨ ʼaixɨ temɨtetaheekɨ́akakɨ mɨpaɨ	Ne nekemari nepɨtiuyenani 'atɨyeika 'eena 'eetsiwa mɨtika'ɨrikɨ witatek mata mɨɨkɨ takemari mɨkareuyewautsienikɨ 'aixɨ tepɨtetayakɨkakɨ mɨpaɨ
