audio_file	reference	hypothesis
spontaneous-speech-led-64034.mp3	A dho ley nyi vi tsì ya nyi ni dhi nà ya ngǎ nyi nì dhi nà a dho ley nyi vi tsì nyi ra mí nga à dho ley nyi vi tsì nyi njǎ ŋangá à sà ndèy mí nga nyi ra thì ŋǎchú nyi dho tsònì njuw ŋǎchú nyi dho rà ddawa dzà nyi nì nyi njey ŋachú fú nì wá nì ndèy nyi dhokpa ley mí lò ò	M n n n n n n n n í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í n n n n n n n n n n à
spontaneous-speech-led-64042.mp3	À ji ndrǔ gwiy dùdú ní nzòw Ddrà mí lò nà a ji ka dhǒ njàddí lò mí ngǎjìní nga fú nzòw dhò a ji ka bbú ddiy má cha nzòw nì jǐ nì nzòw dho a ji ka ndrŕ nzòw chow li ró njǎddǐ à jì ka cho nzòw rǎ sùkúl ò	À d d d d d n n n í í í í í í í í í í í í í í í í n d d d n d nàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìàìà
spontaneous-speech-led-64044.mp3	Nyû má cha drǒ ma jì ma dho rì ma dho kùwkùw ní ma dho rì ma dho rì chì nà ma dho rì kungálá nà ma dho njàddí rì ngǎ chì ní ddí ma dho nyù fǔchú ddí ma dho bey béy ní kàss nà ddí ney wánì ddiy jì ní ma dho rì ney ma jùw ónga jì ní chú ddi ney	M n d d n n n n n d n n d í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í n í í í í í í í í í n n n n n à
spontaneous-speech-led-64045.mp3	Ndaní à léy mà déy lǎní mà làyi nà ndaní à léy mà déy bbalè mà kǎ ddiy ddí zž ney ndaní mà rř mà ndaní mà déy màtsò gba ddǐngǎ dhi mí sâ mà nà ngǎ ngǎjìní lò déy ngǎ mà déy mà rř ney mà njúw mà tsò ddí ngǎ lò ní nzǐ à mbǎ ngéy ní lò jì ngéy ngéy ní mà mà kàó fú lò chú léy nì mà déy lǎní bbalè ní mà kàó	À n n n n n n n n n n n n n n n n n n í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í n n n í í í í í í í í í í í í í í í í í í í í í í í í í í í í í n n n n n n n n n nàìàìà
spontaneous-speech-led-64046.mp3	À jì ma rǎ dròdró ní ndrǔ dè ndrǔ bbú ma dhò lǎní bblǒ thíy à ngúw mí jǔw cha ma dho dey ndanà lǎní nì cha ma dho ndanà ma rónga pbò lǎní nì chú ngéyngéy ní lò dho nzǐ ndanà ma thíy sà nì ndaní ma ká dey ndanà lǎní nzǐ ma ká nga ddey ndìy nzánà ma rà li thíy mí dhi chùw	n n n n n n n n n n n n n n n n n í í í í í í í í í í í í í n n n í í n í í í í í í í í n n n n n n n n nà
spontaneous-speech-led-64047.mp3	À dho ley bbalè dho klǒwklǒw ní dza ss̀ à dho ley bbalè dho ìdhí nzòw cho sùkúl ò à dho ley nga nyùdha ddí dho dey lǎní dzakǎ à dho ley njàli dho tdiytdiy ní lò jì njèy ndèy bbá	À d d d d d d d d d d d í n í í í í í í í í í í í í í í í í í í n n n n d d ò
spontaneous-speech-led-64048.mp3	À léy bbalè sà ì ngǎ njí nì ddiy dho à léy bbalè ngû gbúdjá ní à ley bbalè ngû njày ddá ní à lêy ngǎ njí nì ddiy dho à ley bbalè sò ddí nzá ngǎ bbalè nì nyǔ'wiy nà bbalè nì dey ddíyà nú fǔchú fǔchú ngǎ njí ní fúddiy chú sà bbalè vǐy ddí yà ngǎ ngǎ fú ndrú vi njèy nì lò nì ndèy fú ro	À n n n n n n n n n n n n n n í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í n n n n n n n n n n n n n n nà
spontaneous-speech-led-64049.mp3	Ndaní à bbíy mà ró djùw ò lǎ ní nzǐ ma chǔw dhi ngengéy ní dhi jì nì ney fu ndèynì fú dda ò luw nì ndaní nzǐ mà chǔw fú dhi mà mbř fú dda à kwó mà ró jùw tsò lǎní ya nyi nì ney ngengéy ní dda jì nyâ ddrǒ à nì jǐ màtsǐ ŋánì cha màdho mbr nì ndèydho màró jǔw ó nga kwo lǎní mà kà ó nì	M n n n n n n n n n n n n n í í n í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í n d n n n n n n à
spontaneous-speech-led-64050.mp3	Ma thì nji ma ɦîy mí nga ma ká dzá-nga tsùw ma njúw nò tsò nji gbělé ma ká dduwdzá cha ndèy tèy nì njuw ma gbú ma tsǔw bbayi djú nga ma fú sǎ nà ma mbr dda-líylíy ma ká màtsá djow tduw ma rǎ ddíyà nza ò	M n n n n n n n n n n n í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í n n n n n d n à
spontaneous-speech-led-64051.mp3	À ji mà rř fú ndrǔ chuw ndaní fú ndrǔ mbr ì nì dǐchú dròdró ní bbalè à nì jǐ mà njěy fú ndrǔ dhí njí à nì jí mà njěy fú tdrà ní lò mà ngǔ mà fú ndrǔ ka ss̀tò ndaní nzǐ fú ndrǔ mbr ì gbè ìnì dùdú ànì ji fú ndrǔ mbr ì nì mà djùkpa ddǎ nì bbalè níchú gbè mà ngǔ mà fú ndrǔ koss̀tò lǎní lò rr̀dha nà ddí	N n n d d n n n n n n n n n í d n d d n ní í í í í n n í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í í n n n d d d níà
