audio_file	reference	hypothesis
spontaneous-speech-meh-29383.mp3	Suu jiani ni a kue'e tuni tiñu sa'a daja de jini ñuu daja jɨn... ñivɨ sa tyinei daja axin na'in xu'un sava ke'en daja na'in a ɨjɨn na'in tata jini ñu'un daja yukuan kuvi a taji daja nuu ñu'un jen nuu kue'e a yaji daja Tyi jɨn... Iyo suku vi daja satiñu da jen ntuvi... ntuvi xu'un daa jen ntu kunei daja sa'a kue'e daja Itu ntu kunei da kaka kue'e daja Na tata ka... na tata kafe daa ɨjɨn... tikuitɨ daa nutyi suu kuvi daa sa'a daa maa tun ju Ntuvi xu'un jen ntu kuvi sa'a kue'e daa ma jen sava Suni kuaan sama iyo nuu ñu'un daa jen iyo kukue'e Savi kuun kukue'e tatyi kukue'e jen xinɨ'ɨ tuku a satiñu daja suu suu a maña'nu ka'vi maa xu'un de a iyo xu'un de sia'un nuu daa e tyinei daa tyinei xu'un a daa sava ɨjɨn... kaka kue'e daja itu daa suun nti'vɨ sava su kinoo tan yaku ka kuvi ni daja niñɨ kaji daa tyi suu maa... maa nuu ni vi a kuvi a jini ñu'un da je da nutyi va daa A yukuan vi a jini ñu'un da tun iyo nuni iyo nutyi iyo yɨkɨn iyo e suu de daja kuteku daja kua'an nee daja nuu nee daja katyi o suu da yukuan kuvi a jini ñu'un jin suu tyu yukuatyi tu iyo xu'un jen tyunaa daja ñivɨ tyinei da jen kukue'e tiñu sa'a daja	Suu jianini ni aKue'e tuni tiñu sa'a daja d jini ñu'un daja ñivɨ sa tyinei daja axin na iin xu'u ava ke'en daja na i a na iin tata jini ñu'un daja jen yukuan kuvi a taji daja nuu ñu'un jen nuu kue'e a yaji daja Tyiyo suu kuvi daja satiñu daa jen ntuvi ntuvi xu'un daa jen ntu kunei daja sa'a kue'e daja itu ntu kunei daja kakɨn kue'e dajanatata kada tata kafe da ikuitɨ da nutyi su kuvi daja sa'a daja maa tun ntuvi xu'un jen ntu kuvi sa'a kue'e daja maan jen sɨn va su ni kua'an sama iyo uu ñu'un ya'a jen iyo kkue'e savi kukkue'etatyi kukue'e jen inɨ'ɨ tuku asatiñu daja so su a maa ña'nu kavi maa xu'nd a iyo xu'un de saa o nuu daa tyinei da tyinei xu'un uka daja sava kakɨnkue'e daja itu daja jensuuntivɨ sava so kinoo tan yaku ka kuvi ni daja niñɨ kaji daja tyi s ma maa nuni vi a kuvi a jini ñu'u daja jin daja nutyi yukua d da yukuan vi a jini ñu'un daja tun iyo nuni iyo nutyi iyo yɨkɨn iyo jen suu nee daja kuteku daja va'anee daja nuu nee daja katyi o u da yukuan kuvi a jini uo jin s yukuan tyi tuun iyo xu'un jen tyu'n naa daja ñivɨ tyinei daja jen kukue'e tiñu sa'a daja
spontaneous-speech-meh-29384.mp3	Ah... sa'a dani kuvi a tun iyo iin tuno'o jen su tee nee tiñu kuvi a... ah... kɨ'ɨn ityi nuu ne'ya ja nasa... va sa'a ja sava jɨn... na ne'e jen yujin ya'a tun iin tuno'o kuvi ji Tun iin tuno'o numi ni kuvi ji Tee nee tiñu kuvi da ɨjɨn yoso ityi nuu detun a kuvi tyinei... ñivɨ sɨɨn ñuu de suu... Kua'an tyinei soma ɨjɨn... suu tun na naa kuvi majan na iin tuno'o kuvi ji tun iin tuno'o ña'ni ta'an axin a... ɨjɨn nkani ta'an vi ji suu tee nee tiñu kuvi a a sa'a... tava yujin a detun iin a jɨn... a... ni'i nee kuvi ji nee maa jan suu ɨjɨn... ñivɨ satatan kuvi a kutu'va kua'an je na nee je maa sava kɨ'ɨn jɨn nuu kutatan jan yukuan nasaa kuaa iyo maa yujin jen yukuan iyo ñivɨ... jɨn... nee sikɨ majan	A sa'a vani kuvi a tun iyo iin tu no'o jin suu tee nee tiñu kuvi a a kɨɨn ityi noone'ya ja nasa nasava sa'a ja savanane'ejen yujin ya'a tu iin tu no'o kuvi ji tun in tu no'o numi kuvi ji Te nee tiñu kuvi da yoso ityi nuu detun  kuvi tyinei ñivɨ sɨɨnñuu de su kua'an tyinei somasutun nana kuvi maa na in tu no'o kui  tnntu no'o ña'ani ta'anxin a nkani ta'an vi sute nee tiñu kuvi a a sa'a ntava yujin ya'a detun iin ajn anii nee kivi su t ni nee maa su ñivɨ sata tan kuvi a kutu'va kua'an jen nane'e majan sava kɨɨnuu kuta ta ja kuan nasa kuaiyo maa yujin jen yukuan iyo ñivɨ nee sikɨ maa
spontaneous-speech-meh-29386.mp3	Suu jɨn... jianini ni kuvi a va'a tyi a iyo iyo ñu'un iyo ityi iyo nuu kutatan ñivɨ iyo ve'i kutatan ñivɨ iyo jɨn... kue'e nu iyo... kaa nkanta iyo ñuu ya'a jen suva'a iyo ve'i tyi tyinei yɨ jɨn Tyi kaan o vitan na nkuvi de ntuvi ñu'un Tee yoo tanu'u Iyo ñu'un ve'i yoo jen nkaa o tyi niyo maa Jin suvi ji vi a tyinei da na'i a tiñu sa'a o jen kun tɨɨn nuu ve suni tyinei jitu iin kaa viji jini ñu'un ñuu jen suu tyinei jen sa suu... jianini ni a va'a iyo kuva'a iyo nuu nuu da a... a kumani a... kumani ñuu su vitan tyi ankanta ja iyo jen ya'a sukuan kunini	Suujna jianini ni kuvi a va'a tyi a iyo iyo ñu'u iyo ityi iyo iyo nuuku tata ñivɨ  yo ve'i kutata ñivɨ IyoKue'e nuu iyoka nkanta iyo ñuu ya'a jen suu va'a iyo j tyi tyinei ji tyi nkaan o vitan na nkuvi de ntuvi ñu'uve'i o ta nuu  iyo ñuve'i o jen nkaan o tyinii on maan suvij vi a tyinei na ina tiñu sa'a o jen tuun nuu de suni Tyinei ji tun iin kaa vi ji jin ni ñu'u u'u jen s tyinei j jen sa sujjianini ni a va'a iyo j va'a iyo n nuu da aa kumani a kuma ni ñuu ya'a sovitan tyi a nkanta ja iyo jen va'a sukuan kuni ni
spontaneous-speech-meh-29387.mp3	Ajɨn... Kaa niyo jɨn... ityi a na'a kava nsa'a daja kue'e nantiñu ɨjɨn maa vii nsa'a daja tyi niyo ñivɨ jɨn axin iyo taka vitan nakuvi ntu jini va'a ni soma ɨjɨn... niyo da nsa'a ñunu jen nsa'a jɨn... da yutun ñantiñu da jin xinikɨ daja Sava nsatiñu daja Jen ti... ɨjɨn... a ka'an o tu'un stila arado jin yugo jin na nanika yutun ñan... ñantiñu jiantiñu jin xinikɨ ɨjɨn... nsa'a maa ñivɨ maa ja Da jɨn na ya'vi va suu ñe'e da maa ntava da naa sava nsa'a daja da... ɨjɨn... ñunu daja nika jin da jen a vii ka iyo ntañu'un Kuvi da iin xixi kunu tyi sa'a maa daja isa daja jen sa'a da so'o da sa'a daja Nijin daa tyi maa jen kuatyi... ɨjɨn... iyo jen nijin da maa nuu vijin	AA niyoi a na'a ka va nsa'a daja kue'e nantiñu maa vi nsa'a daja tyi niyo ñivɨaxin iyo ta ka vitan na kuvi ntu jini va'a ni soma niyo daa nsa'a ñunu da nsa'a da yutun ñantiñu daj jin xinikɨ daja sa va nsatiñu daja ni a ka'an on tu'un stila arado jinYuko jin nananika da yutun añantiñu jiantiñu jin inikɨ sa'a maa ñivɨ maa jan da na'a yavi yuan suu ñe'ne daja maa n ntava daja naa a va nsa'a daja da ñunu daja nika jin daja jin a vi ka iyo ntañu'u kuvi da xixi kunu tyi sa'a maa daja isa daja jen sa'a daja soo daja sa'a daja niji daja tyi maava'a tyi iyo jen niji daja maa nuu vijin
spontaneous-speech-meh-29388.mp3	Nsikɨ ni na na yuu na yutun na na'a yutun nitakaa ni Ntuvi niyo iin maa sikɨ ni sukuan kuaiyo vitan tyi ke'en daja kuya'vi a sikɨ de vitan... de da sa ña'nu ni tyi ma a ña'nu ni vitan jen ɨjiɨn suni nitakaa ni na'a yutun ɨjɨn maa nta'an ka ini ni sikɨ ni kuvi palatiyu kaan dani iin a sikɨ dani yutun vi ji jiani daja majan jen tyiso nijin daja inka yutun sikɨ jɨ jen kaan da yavi sava sava yutun yukuan yoso xini yutun iñɨ nityi ɨjɨn yoso dani xini i... iyo yo xini ah yutun yoso nijin yukuan jen jiko tiyo dani jiko tiyo dani va nee vii vii maa va'a vi yukuan nuu ni maa vii nkuvi ɨjɨn A nsikɨ ni yukuan	Sikɨ ni na na yuu na yutun a na'a yutun ni taka ni ntuvi niyo iin maa sikɨ ni sukuan kuaiyo vitan tyi vitan ke'en daja kuya'vi a sik d itande da sa ña'nu ni tyi maa a ña'nu ni vitan jen Suu ni taka ni na'a yutun maa nta'an ka ini ni sikɨ ni kuvi palatiyu ka'an dani iin a sikɨ dani tun vi ji jiani daja majan jen tyiso niji daja nka yutun sikɨ jen ka'an da yavi jen sava sava yutun uan yo so xini yutun ñ nityi jen yoso dani xini iyo iyo xi ni a yutun yoso niji vua jen jiko tiyu dani jiko ti dani va'ani vi vi maa va'a vi ukuan nuu ni maa vii nkuvi da nsikɨ ni yukuan
spontaneous-speech-meh-29389.mp3	A taji tata ta taji dani kuvi mm... itu itu jiin je jie'e itu vaxi itu va jiɨkɨn dani nu... nutyi sava kene nityi yute a yaji dani axin jijiaa je nake da maa tyukuan dani ku viji ɨjɨn da yaji dani ya ikuee dani da natyi suni ɨjɨn yɨkɨn Taji dani tiɨkɨn sava kene yɨkɨn Taji dani ɨjɨn nutyi lava tikuitɨ vi tata yukuan vi da tata kene nuu nee dani ya'a Tyi na iyo ka na tata ɨjɨn sɨɨn kiji kene yatyi Da yukuan ni kuvi da tata kene nuu viji ya'a	A taji da tata taji dani kuvi itu Itu jin jen jie'e itu vua xiin itu va jiakɨn dani nnutyi sava kene nityi yute yaji dani axin  jijia jen nake'en dani maa tyu va'a dani kuvi ji a yaji dani ya  kuee dani da natyi Sunijyɨkɨn Taji dani tiɨkɨn sava kene jiɨkɨn aji dani nutyi lava tikuitɨ vi ada yukuan vi da tata kene nuu nee dani ya'a Tyi na iyo ka natata sɨn iji kene yatyi da yukuan ni kuvi da tata kene nuu vijin ya'a
spontaneous-speech-meh-29390.mp3	Suu a kaji da yɨkɨn kuvi a sa'a o tyityiyo da yɨkɨn yute da naña yute da... jɨn... Naiin titɨ vixin naiin a vita de sa'a o tyityiyo jen... ɨjɨn tyu'un in ñejin luli de sia'a o nuu da kuatyi tun maa kuatyi vi de maa yɨkɨn vi detun a kuaan kue'e nuu kutyi... ɨjɨn suni saa ni sa'a o jen so sia'a o da titɨ vixin yukuan kaji i ɨjɨn nakete noo yukuan tyu'un o nuu iin ñejin luli jen yukuan Kunee kaji a ini ñejin a ini ko'o nasa kuaa kuvi maa a sia'a o nuu ju Suu jɨn... sukuan de ko'o va'a sava ntɨɨn kue'i maa ja	Suu a kaji da yɨkɨn kuvi a Sa'o tyityi'yo da yɨkɨn yute da naña yute daNa iin titɨ vixin na iin a vita de sa' o tyi tyi'yo jen tyu'uun on ini iñ jin luli de sa o nu da kuatyi tu maa kuatyi vi dma yɨkɨn viji detun a kuaa kue'nu jy suni sa ni sa'a o jin so sa o da titɨ vixin yukuan kaji ji nakete noo yukuan jen tyuun o nuñ jin luli jen yukuan kunee j kaji a ini ñ jin a ini ko'o nasa kuaa kuvi maaa sia'a o nuu ju SSukuan de koo va'aj sava Ntɨɨ kue'i maja
spontaneous-speech-meh-29391.mp3	M iyo kue'e saa ñuu ni soma iyo saa a sivɨ katyi ki ni kue'e ke'in nuu saa iyo ñuu ni Iyo kuili iyo... saa tyii iyo sa...saa na'ma liyo a vii ka saa vi liyo yukuan tyi a tutu ju kuni o sa'a ja sa kanaji san... na'yu ju jen vii tyu'un jun tatyi ji ka'an ja kuaa to a kuaa tu'un a tutu kuaa tu'un a jita jen... Yukuan kuvi a saa vii so'o tun jini o iñɨ tyiji ku'u	Iyo kue'e saa ñuu ni somaIyo sa a sivɨ jn katyi ki ni kue'e ke'in nuu saa iyo ñuu ni Iyo kuili iyosatyi iyo saSa na'ma liyo a vii ka sa' vi liyo yku tyi a tutu j kuni o sa'a ja sa ka najinsana'yu j jen vi tyu'un  tatyi jikuatuan ka'an ja kuatu kuatun a tutu kuatun  jita jen yukan kuvi a sa'a vi so'o tuun jini o ini o tyi ku'u
spontaneous-speech-meh-29392.mp3	Iyo tiñu sa'a da... da tee su... tiñu sa'a da tee kuvi a taji daja nuni... ɨɨ... sava jia'a ka da itu daja ɨjin... Su tiñu nuu ku'u kuvi a sa'a da maa tee ɨjɨn... Nee da xi'na katyi maa da tee ni satiñu nuu ku jen da ña'a a nkinoo vi'i de kuvita tyi a kua'an sakayu jin ntuvi ka ntuvi ka satiñu... nee nu'un tee je nee nu'un ña'an tyi nkajie'e daja sa'a da nuvi mmm nuvi nuu sa'a ntaka dani Nnn Sava tyinei ta'an daja	Iyo tiñu sa'a daja da tee  tiñu sa'a da tee kuvi a taji daja nuni sa vajiak'n daja itu daja Su tiñu nuu ku'u kuvi a sa'a da maa tee Nee da xi'na katyimaa da tee ni satiñu nuu ku jen da ña'an nkinoo ve'i de koo vitan tyi a kua'an saka yujin ntuvi ka Ntuvi ka satiñu Nenu'un tee jen nenuun ña'an tyi nkajie'e daja sa'a daja nuvi nuvi nuu sa'a ntaka ja nisa va tyinei ta'an daja
spontaneous-speech-meh-29395.mp3	Suu kua'an da kene daja kua'an ke'en tiñu sa'a ke'en tyu'un ke'en ɨjɨn... nku kue'e ñɨvɨ kua'an nejika ne inka ka ñuu ne yata nute axin maa Ñuu Ko'yo ya'a soma ɨjɨn kua'an daja ne sikɨ da kuaan daja sava ɨjɨn... ni'i daja xu'un kuteku kuya'vi daja jen ɨjɨn... sa de teku ñɨvɨ ve'i daja ɨjɨn... kua'an vaji daja ne iyo da iyo kaa iyo daja kua'an ka sɨɨn su Sukuan kene daja kua'an	Su kua'an daa kene daja kua'an jie'e tiñu sa'a je'e xun'un je'e nkukue'e ñivɨ kua'an ne jika ne inka ka ñuu ne yata nute axin a ñuu ko'iyo ya'a somaKua''an daja nee sikɨ ka kuaan daja sa vai daja xuuunku te kuvi ya'vi daja jensa'a de teku ñivɨ ve'i daja kua'an vaji daja ni iyo daja iyo ka iyo daja kua'an kaso Sukuan kene daja kua'an
