client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	language	split	char_per_sec	quality_tags	duration_filtered	char_4gram_rep	rep_filtered	ppl_score	ppl_pct	quality_keep
3ac934db4116bad4fae90840356d062a	40836	spontaneous-speech-sco-40836.mp3	29160	2399	What did you want to be when you grew up?	I wanted to be a hairdresser when I grew up and I did do hairdressing, eh, was fully qualified after three years, um, but I didn’t really enjoy it, so I decided to go into retail after that, and I’ve always worked in shops since I was about twenty-four, so yeah.	1			Scots	train	7.270233196159122		False	0.11583011583011582	False	4.674154828724747	0.18783068783068782	True
d5fdbd9c22ba00df77c3b2869d7084cb	42263	spontaneous-speech-sco-42263.mp3	13968	2399	What did you want to be when you grew up?	I always wanted to teach but I didn’t know what I wanted to teach. Um just took me thirty-five years to decide. Uh yeah I always wanted to be a teacher fae I was wee.	1			Scots	train	9.450171821305842		True	0.22699386503067487	False			False
d2f0273df3a9166fd11a0220a6514b89	43083	spontaneous-speech-sco-43083.mp3	43560	2399	What did you want to be when you grew up?	I was ain of that bairns that didnae really ken fitt I wanted to be when I grew up, and my whole life has just been like that since then, I’ve kind of staggered into things with no real plan or onything, it just really has happened and it happens to have worked oot pretty well for me I must say. But it’s just been generally a series of ken happy accidents that takes you doon one path or another path. So yeah, I’m aie quite jealous when I hear folk saying “oh I kent fae five year old fitt I wanted to do” I- I aie kind of wanted to be that kind of kid, but I never was, I never had that in my heid at a’.	1			Scots	train	11.019283746556471		False	0.20495867768595044	False	5.51463870930398	0.7936507936507936	False
4e82d4fe516cf707c27607dc23886041	43193	spontaneous-speech-sco-43193.mp3	39996	2399	What did you want to be when you grew up?	So when I was younger I had a thing in my head about being a policeman and that probably stayed with me right through being a teenager and then all of a sudden I just, you know, decided no that I d- definitely don’t want to be a policeman. I don’t think I would’ve like that lifestyle. Eh, so yeah- yeah, my- my early thoughts of- of being a policeman, eh, definitely changed as I- as I grew up. I can't think of anything else really that I wanted to be. Eh-	1			Scots	train	9.175917591759177		False	0.22197802197802197	False	4.8269599206358365	0.29365079365079366	True
c7daab781544039c255dfd01c784976d	43371	spontaneous-speech-sco-43371.mp3	60228	2399	What did you want to be when you grew up?	What did you want to be when you grew up? Well, I always wanted to be an air hostess. However, one, at that time when I was at school, you had to have the height, I didnae have the height, I’m only five foot one, and then you had to be able to speak languages, canna speak languages either, I was never very good at that sort of stuff at school, we had German, and the only word that I knew was scheiße. Then of course, I decided that I wanted to be a nurse, and I did work in care homes, so that was part of the thing that I did, and then, I went to college and I was going to be a nurse, done all my exams, and then decided no, I didnae want to do that, so I decided that I would just go and be a care assistant, in the hospitals, thoroughly enjoyed that, and then about two year ago, I decided that was enough, I’d given that up. So yeah, I think I stuck to what I wanted to be when I was at school, apart fae the air hostess thing. 	1			Scots	train	12.270040512718335		False	0.3997856377277599	False	4.8087330958411805	0.2804232804232804	True
851fcf92af85d63ea549b44d34bb30ab	43524	spontaneous-speech-sco-43524.mp3	43056	2399	What did you want to be when you grew up?	Well, when I was wee I aie wanted to be a teacher ‘cause I used to play schoolies in the hoose and athing. Had a big long rod thing and this would be the pointer that the teacher used to do all the spelling on the blackboard and (inc). And I wanted to be a teacher and, um, yeah, and that came to fruition. I did other things and a’, though, which have been good. Good for you as well. You shouldnae just move, I dinna think, fae ai side of the desk to the other. Um, there’s too much learning to do in the world to just do that. So, um, I was glad, eh, my wish was granted. 	1			Scots	train	10.567632850241546		False	0.22202797202797198	False	4.785113264751238	0.2619047619047619	True
7eedb8521af8b800f311981d40d59c78	44438	spontaneous-speech-sco-44438.mp3	65916	2399	What did you want to be when you grew up?	What I wanted to be when I grew up- grow up [laugh] eh, is a singer. Eh, I was always singing, still am, forty-nine and I’m still singing away, but eh just in the house, or maybe if I’ve had a wine or three, eh, but yeah I’ve eh- yeah, I’ve never had the confidence to, eh try and eh make a career out of it, eh, and I wish that hadnae been the case, eh, maybe thirty years ago, eh, but I still, I can still sing, that’s my joy, eh, and yeah, yeah, I can still- I can do it when I want and- eh yeah, so that’s what I wanted to be, a professional singer. 	1			Scots	train	6.6144790339219615		False	0.28856624319419233	False	4.797803142895201	0.2724867724867725	True
5444825013b4f90aab9606a88410033f	45115	spontaneous-speech-sco-45115.mp3	40068	2399	What did you want to be when you grew up?	Well I havenae really got there yet, but eh I suppose at sixty-three I am grown up. What did I want to be? I’ve never ony ambition, didnae want to be a train driver. Eh, later in life my regret is that I wish I’d got a big, eh, a big boat (inc) I would’ve liked to have been a supply boat skipper for some reason or another. Quite liked that idea later in life, but eh, ah well, I was too lazy to drop athing and go and study for it. But eh, nah, no other ambitions, never had ony ambitions, like I say, no train driver, fire engine driver, nothing like that, no, no. Completely unambitious. 	1			Scots	train	11.829889188379756		False	0.23089983022071303	False	5.555025057733528	0.8148148148148148	False
735daae1d845b526235c0d8b9ce23d98	45550	spontaneous-speech-sco-45550.mp3	72000	2399	What did you want to be when you grew up?	I wanted to be a jockey when I was young when I grew up to be- I always fancied that because I loved the horses and I remember asking my dad to, um, to- if he could write to the stables in Newmarket to see if they could want a stable lad, you know, to gie me that to start a career. I think you've got to be sixteen, eh, to start it, you know? And I was dead- well, then I was thin- but noo I’m fat, but- but apart fae that- I- that’s what I really did want to be when I was younger. I was very enthusiastic aboot being a- jock- a flat jockey, eh, ‘cause I- I- I loved the- the rac- racing but I also liked, eh, the horses moreso, you know? And it, you know, and it was just every Christmas and every new year it's the horses’ birthday- every horse in the world, it’s their birthday and I used to go “oh yay, it’s the horses, it's another year older on January the first”. Eh, but I used to love to have been a jockey and I used to go and see the horses, eh, and I used to go and look after horses, feed them and, eh, rub- groom them and things like that. It used to be good. Thoroughly enjoyed it. 	1			Scots	train	12.069444444444445		False	0.35857664233576647	False	4.960187928290151	0.3888888888888889	True
4347f7a961e765560dcc49894ec3cf3f	45648	spontaneous-speech-sco-45648.mp3	66600	2399	What did you want to be when you grew up?	I wanted to be a professional footballer obviously, but I knew from early doors that wasnae going to happen. So, um, other than that I kind of entertained doing things that my parents said I might do, eh, which I never really understood. I never really- even understood what it was supposed to be, so my dad convinced me early in my life ‘cause he was a builder, that he wanted me to be a civil engineer, and I was like “why would I want to be a civil engineer”, and was like “what the fuck does that even mean”, didn’t really know. Um, I think wanted to be a vet for a while, ‘cause you know, we had a dug- dugs, and eh, I was interested in animals and stuff. And I think like most kids my age who grew up in the- the Jurassic Park era, um, I wanted to be a palaeontologist for a while, but like, you know, again didn’t really have a clue what that meant. Um so, yeah I don’t know, I cannae think of many other jobs, I never really had my fireman phase or anything like that. Never wanted to be a polis or anything. So yeah, probably footballer again.  	1			Scots	train	12.687687687687689		False	0.3263558515699334	False	4.946785687622027	0.38095238095238093	True
